,Clue,Answer,Explanation
2690,Trio cease performing – they’re largely unknown (9) ,ESOTERICA,"Definition: they’re largely unknown
 **Anagram of** (performing) **TRIO CEASE**
 **ESOTERICA***"
2691,Political assistant old (and he’s impotent) (5),SPADO,"Definition: he’s impotent
 **SPAD** (political acronym for a **SP**ecial **AD**viser to a Government Minister. **SPAD** is in the Oxford Dictionary of English as a noun in this sense) **+ O** (old)
 **SPAD O**"
2692,"Enter while rolling joint? This will ensure discipline in the house (5-4,4) ",THREE-LINE WHIP,"Definition: This will ensure discipline in the house
 **Anagram of** (rolling) **ENTER WHILE** **+ HIP** (joint)
 **THREE-LINE W*** **HIP**"
2693,Performances by non-female groups (7) ,ACTIONS,"Definition: Performances
 **FACTIONS** (small groups of people formed of dissenting members of a larger group) **excluding** (non) **F** (female)
 **ACTIONS**"
2694,Drive up motorway back to university (7),IMPULSE,"Definition: Drive
 (**UP** + **M1** [motorway]) **reversed** (back) **+ LSE** (London School of Economics; example of a university)
 (**IM** **PU**)< **LSE**"
2695,"With space to move, Bale’s dribbling worth utilising (10) ",EMPLOYABLE,"Definition: worth utilising
 **EM** (a term used in printing for a space the size of the letter m) **+ PLOY** (manoeuvre in a game; move) **+ an anagram of** (dribbling) **BALE** – Some solvers may be unaware that Gareth **BALE** is a footballer, so dribbling is an appropriate anagram indicator
 **EM** **PLOY ABLE***"
2696,Alone? Head down for big city (4) ,OSLO,"Definition: big city
 **SOLO** (alone) **with the first letter** (head) **S** **moved downwards to form the entry** **OSLO**
 **OSLO**"
2697,Charges still regularly included – is disconcerting (7) ,RATTLES,"Definition: is disconcerting
 **RATES** (charges) **containing** (included) **TL** (**letters 2 and 4** [regularly] **of STILL**)
 **RAT** (**TL**) **ES**"
2698,School in centre of Leek welcoming old money (7) ,EDUCATE,"Definition: School
 **EE** (**middle letters of** [in centre of] **LEEK**) **containing** (welcoming) **DUCAT** (an old coin; money)
 **E** (**DUCAT**) **E**"
2699,One managing to get politician to bite? Sadly fifty involved – shameful! (12),CONTEMPTIBLE,"Definition: shameful
 **CONTE** (reference Antonio **CONTE** [born 1969], manager of Tottenham Hotspur Football Club; one managing) **+ MP** (Member of Parliament; politician) **+** (**L** [Roman numeral for 50] **contained in** [involved] **an anagram of** [sadly] **BITE**)
 **CONTE** **MP** **TIB** (**L**) **E***"
2700,"Politician on peanuts wore rags – not you, anyhow! (4,8) ",OWEN PATERSON,"Definition: Politician
 **Anagram of** (rags) **ON PEANUTS WORE** **excluding** (not) **U** (textspeak; [anyhow {?}] for ‘you’)
 **OWEN PATERSON***"
2701,"Punch egghead, real bastard (he’s only little) (10) ",LEPRECHAUN,"Definition: he’s only little
 **Anagram of** (bastard) **PUNCH** and **E** (**first letter of** [head] **EGG**) and **REAL**
 **LEPRECHAUN***"
2702,Run 12 (3) ,BYE,"Definition: 12
 **BYE** (good**BYE**; **TOODLE-OO** [entry at 12 across])
 **BYE**"
2703,God depicted by visual artist (3) ,LAR,"Definition: God
 **LAR** (**hidden word in** [depicted by] **VISUAL ARTIST**)
 **LAR**"
2704,"Previous promise to marry Elizabeth, US writer (7) ",BETROTH,"Definition: Previous promise to marry
 **BET** (short form of Elizabeth) **+ ROTH** (reference Philip **ROTH** [1933 – 2018], American novelist)
 **BET ROTH**"
2705,Stand in for Romeo priest found on top of woman (7),RELIEVE,"Definition: Stand in for
 **R** (Romeo is the International Radio Communication codeword for the letter **R**) **+ ELI** (biblical priest) **+ EVE** (lady’s name; woman) This is a down entry so **ELI** is ‘on top of’ **EVE**
 **R ELI EVE**"
2706,Chippy might have this stew (used to be served up) (7),FRETSAW,"Definition: Chippy might have this
 **FRET** (worry; stew) **+ WAS** (used to be) **reversed** (served up; down entry)
 **FRET** **SAW**<"
2707,Ofsted head right – 2’s looking after school paperwork (7) ,ORIGAMI,"Definition: paperwork
 **O** (**initial letter of** [first] **OFSTED**) **+ R** (right) **+** (**II** [Roman numeral for two] **containing** [looking after] **GAM** [school of whales])
 **O** **R** **I** (**GAM**) **I**"
2708,"All you want‘s in Collins, they say (4) ",FILL,"Definition: All you want
 **FILL** (sounds like; [they say] **PHIL** (reference, **PHIL** Collins [born 1951], drummer with the band Genesis) 
 **FILL**"
2709,Understand coarse feeling to be associated with Government (5) ,GRASP,"Definition: Understand
 **G** (government) **+** (to be associated with) **RASP** (coarse file; anything with a similar surface; coarse felling)
 **G RASP**"
2710,3 abandoned undue task (9) ,EDUSKUNTA,"Definition: 3
 **Anagram of** (abandoned) **UNDUE TASK**
 **EDUSKUNTA***"
2711,Excited artisan or businessmen supporting charity (9) ,ROTARIANS,"Definition: businessmen supporting charity
 **Anagram of** (excited) **ARTISAN OR**
 **ROTARIANS***"
2712,"Be in debt while in credit? Feel oppressed, perhaps (5)",COWER,"Definition: Feel oppressed, perhaps
 **OWE** (be in debt) **contained in** (while in) **CR** (credit)
 **C** (**OWE**) **R**"
2713,Started and spoke about one with spirit (10) ,ORIGINATED,"Definition: Started
 **ORATED** (spoke) **containing** (about) (**I** [Roman numeral for one] **+ GIN** [an alcoholic spirit])
 **OR** (**I GIN**) **ATED**"
2714,Newspaper dismissing variable 3 (4) ,DAIL,"Definition: 3
 **DAILY** (newspaper) **excluding** (dismissing) **Y** (letter frequently used to denote a variable in a mathematical equation)
 **DAIL**"
2715,Some vegetables are sticking in the residue (7) ,LEGUMES,"Definition: Some vegetables
 **GUM** (something that sticks) **contained in** (in) **LEES** (sediment that forms during the fermentation or aging of an alcoholic liquor, eg wine; residue)
 **LE** (**GUM**) **ES**"
2716,King prepared to receive information having sacked weak 3 (7) ,KNESSET,"Definition: 3
 (**K** [king] **+ SET** [prepared]) **containing** (to receive) **NEWS** (information) **excluding** (having sacked) **W** (weak)
 **K** (**NES**) **SET**"
2717,"Tool, small, I lost from basket (7) ",SPANNER,"Definition: Tool
 **S** (small) **+ PANNIER** (provision-basket) **excluding** (lost from) I
 **S PANNER**"
2718,"Complaint by squad rejecting latest health drink (4,3) ",BEEF TEA,"Definition: health drink
 **BEEF** (complaint) **+ TEAM** (squad) **excluding** (rejecting) **the final letter** (latest) **M**
 **BEEF TEA**"
2719,Leaders of Senate enact justice measures in 3 (4) ,SEJM,"Definition: 3
 **SEJM** (**first letters of** [leaders of] **each of SENATE**, **EXACT**, **JUSTICE** and **MEASURES**)
 **SEJM**"
2720,Resignation and what it may be met with? (10) ,ACCEPTANCE,"Definition: Resignation and what it may be met with
 **ACCEPTANCE** (if you tender your resignation it may be met with **ACCEPTANCE** by your boss) **double definition**
 **ACCEPTANCE**"
2721,American panel ignoring Judge in extortion matter (5) ,USURY,"Definition: extortion matter
 **US** (United States; American) **+ JURY** (panel) **excluding** (ignoring) **J** (judge)
 **US URY**"
2722,A quiet spy entrapping one Conservative candidate (9) ,APPLICANT,"Definition: candidate
 **A + P** (piano; quiet) **+** (**PLANT** [spy] **containing** [entrapping] [**I** {Roman numeral for one} **+ C** {Conservative}])
 **A** **P** **PL** (**I C**) **ANT**"
2723,Most appropriate to involve German and on leading German 3 (9),BUNDESTAG,"Definition: 3
 (**BEST** [most appropriate] **containing** [to involve] **UND** [German for ‘and’]) **+ A**– (on) **+ G** (**first letter of** [leading] **GERMAN**)
 **B** (**UND**) **EST** **A G**"
2724,"Hint, say, dull colour should be rejected (5) ",NUDGE,"Definition: Hint
 (**EG** [for example; say] **+ DUN** [dull colour]) **all reversed** (should be rejected)
 (**NUD GE**)<"
2725,Rainwater spouts getting real soggy in a storm (9) ,GARGOYLES,"Definition: Rainwater spouts
 **Anagram of** (in a storm) **REAL SOGGY**
 **GARGOYLES***"
2726,Inexplicable antipathy under a Liberal 3 (7) ,ALTHING,"Definition: 3
 **A** **+ L** (Liberal) **+ THING** (slight obsession or phobia; inexplicable antipathy)
 **A L THING**"
2727,Post taken up in superior political body (10) ,PARLIAMENT,"Definition: political body
 **MAIL** (post) **reversed** (take up; down entry) and **contained in** (in) **PARENT** (superior, in the sense of being further up the ancestral chain)
 **PAR** (**LIAM**<) **ENT**"
2728,Some other age? (3) ,ERA,"Definition: Some other age
 **ERA** (**hidden word in** [some] **OTHER AGE**)
 **ERA**"
2729,"Indescribably bad? Maximally so, when clad in a French fur (11) ",UNSPEAKABLE,"Definition: Indescribably bad
 **PEAK** (point of maximum activity) **contained in** (when clad in) (**UN** [one of the French forms of ‘a’] **+ SABLE** [type of fur])
 **UN S** (**PEAK**) **ABLE**"
2730,Boost one chapter in 2 Kings (4) ,KICK,"Definition: Boost
 (**I** [Roman numeral for one] **+ C** [chapter]) **contained in** (in) (**K** [king] **+ K** [king] giving 2 kings)
 **K** (**I C**) **K**"
2731,"Unreformed men in lands we converted (3,4) ",NEW LADS,"Definition: Unreformed men
 **Anagram of** (converted) **LANDS WE**
 **NEW LADS***"
2732,Feel bad about pair for 30 days (5) ,APRIL,"Definition: 30 days
 **AIL** (feel ill or bad) **containing** (about) **PR** (pair)
 **A** (**PR**) **IL**"
2733,"Summary section missing page? It’s not representative (8,3) ",ABSTRACT ART,"Definition: It’s not representative
 **ABSTRACT** (a summary to represent the essence of the original)** + PART** (section) **excluding** (missing) **P** (page)
 **ABSTRACT ART**
  "
2734,Maladroit President may keep America unexciting (10) ,PEDESTRIAN,"Definition: unexciting
 **Anagram of** (maladroit) **PRESIDENT** **containing** (may keep) **A** (American)
 **PEDESTRI** (**A**) **N***"
2735,Wooden bench not initially seen as brewing tool (3-6) ,TEA KETTLE,"Definition: brewing tool
 **TEAK** (type of wood; wooden) **+ SETTLE** (long high-backed bench) **excluding the first letter** (not initially) **S**
 **TEA K ETTLE**"
2736,Put off a nightclub employee taking our name (7) ,ADJOURN,"Definition: Put off
 **A** **+ DJ** (disc jockey; nightclub employee) **+ OUR + N** (name)
 **A DJ OUR N**"
2737,Regulation US city set up introduced by member of 13 in 3 (7) ,TYNWALD,"Definition: 3
 (**LAW** [regulation] **+ NY** [New York; US city]) **reversed** (set up; down entry) **contained in** (introduced) **TD** (designation of a Teachta D’ala, Deputy to the **DAIL** [Irish parliament; entry at 13 across)
 **T** (**YN** **WAL**)< **D**"
2738,Lampoon succeeded with British after pound out of depth (5) ,SQUIB,"Definition: Lampoon
 **S** (succeeded) **+ QUID** (slang for pound sterling) **excluding** (out of) **D** (depth) **+ B** (British)
 **S QUI B**"
2739,Tense after blocking extra quantity of information (4) ,BYTE,"Definition: quantity of information
 **T** (tense) **contained in** ([after] blocking) **BYE** (extra run in cricket where the ball passes the bat and the wicketkeeper without being hit by the bat or touching the batter’s leg on the way through)
 **BY** (**T**) **E**"
2740,Advert not featuring large dog (3) ,PUG,"Definition: dog
 **PLUG** (advert) **excluding** (not featuring) **L** (large)
 **PUG**"
2741,"British cut (not horse), cured meat and game (10) ",BACKGAMMON,"Definition: game
 **B** (British) **+ HACK** (cut) **excluding** (not) **H** (heroin; horse] **+ GAMMON** (type of meat)
 **B ACK GAMMON**"
2742,Well-informed questions put to an audience (4),WISE,"Definition: Well-informed
 **WISE** (**sounds like** [to an audience] **WHYS** [questions])
 **WISE**"
2743,Group performing in comeback to make these? (5) ,NOTES,"Definition: Group performing in comeback to make these
 (**SET** [group] **+ ON** [performing]) **all reversed** (in comeback)
 (**NO TES**)<"
2744,Wardrobe man going on about The Equaliser (9) ,REDRESSER,"Definition: Equaliser
 **RE** (with reference to; about) **+ DRESSER** (wardrobe person)
 **RE DRESSER**"
2745,Greek character in charge of a river mouth? (7) ,DELTAIC,"Definition: of a river mouth? (7)
 **DELTA** (character of the Greek alphabet) **+ I/C** (In charge)
 **DELTA I C**"
2746,"Massage one’s husband, squeezing black pants (7) ",RUBBISH,"Definition: pants
 (**RUB** [massage] **+ I’S** [Roman numeral for one’S] **+ H** [husband]) containing (squeezing) **B** (black, on pencil leads to indicate softness)
 **RUB** (**B**) **IS** **H**"
2747,Intelligent to get out of head for sure (5) ,RIGHT,"Definition: sure
 **BRIGHT** (intelligent) **excluding** (get out of) **the first letter** (head) **B**
 **RIGHT**"
2748,Do you have to get up mornings if you’re a punk? (7) ,MOHICAN,"Definition: punk
 ? – see preamble
 **MOHICAN**"
2749,"In the past, go around with nurse and Welsh cad (7) ",ENWHEEL,"Definition: In the past, go around
 **EN** (Enrolled Nurse) **+ W** (Welsh) + **HEEL** (despicable person; cad)
 **EN W HEEL**"
2750,Music producer with leg over a head of Orion (5) ,PIANO,"Definition: Music producer
 (**PIN** [leg] **containing** [over] **A**) **+ O** (**first letter of** [head of] **ORION**)
 **PI** (**A**) **N** **O**"
2751,Recent naughtiness ultimately needing reporting (7) ,NEWSING,"Definition: reporting
 **NEW** (recent) **+ SIN** (naughtiness) **+ G** (**last letter of** [ultimately] **NEEDING**)
 **NEW SIN G**"
2752,"Quickly list rules at first, then strip lacking priest (4,3) ",REEL OFF,"Definition: Quickly list
 **R** (**initial letter of** [at first] **RULES**) **+ PEEL OFF** (strip) **excluding** (lacking) **P** (priest)
 **R EEL OFF**"
2753,Preening old fools soon to be trading again? (9) ,REOPENING,"Definition: soon to be trading again
 **Anagram of** (fools) **PREENING** and **O** [old)
 **REOPENING***"
2754,"Certain to have hot fellow over end of chair (2,3) ",IN FOR,"Definition: Certain to have
 **IN** (popular; hot) **+ F** (fellow) **+ O** (over) **+ R** (**last letter of** [end of] **CHAIR**)
 **IN F O R**"
2755,"Having taken top off, heartily drinks syrups (4) ",WIGS,"Definition: syrups
 **SWIGS** (takes a deep draught of drink) **excluding the first letter** (taken top off) **S**
 **WIGS**"
2756,A crowd with a reservation to see some pottery (10) ,AGATEWARES,"Definition: pottery
 **A** **+ GATE** (crowd) **+ W** (with) **+ A + RES** (reservation)
 **A GATE W A RES**"
2757,I’m bored travelling round new resort abroad (8) ,BENIDORM,"Definition: resort abroad
 **Anagram of** (travelling) **I’M BORED** **containing** (round) **N** (new)
 **BE** (**N**) **I****DOR****M***"
2758,Dude with a diary you put at No. 2 in best-seller list (9) ,CATALOGUE,"Definition: list
 **CAT** (showily dressed man; dude) **+ A + LOG** (diary) **+ U** (text message form of you) **+ E** (**second letter of** [No 2 in] **BEST-SELLER**) – I’m not sure of the parsing of the **U** and **E** at the end, but what I have put seems reasonable to me. I’m happy for solvers to indicate something better
 **CAT A LOG U E**"
2759,An organised unit and salt get the worse for wear (7) ,GESTALT,"Definition: An organised unit
 **Anagram of** (the worse for wear) **SALT GET**
 **GESTALT***"
