,Clue,Answer,Explanation
9119,Computer keyboard’s lead is waterproof (4),MACK,"Definition: waterproof
MAC (computer) + K[eyboard] – short form of mac[k]intosh, a coat named – often, as here, with an extra K – after its inventor."
9120,"Blame shifted, after royal subject knocked over dearest possession (3-4)",EWE-LAMB,"Definition: dearest possession
Reverse of WE (“royal subject”, as in the Royal We) + BLAME*. I see that the “dearest possession” sense has a biblical origin: in 2 Samuel 12 there is a story about “[a] poor man [who] had nothing, save one little ewe lamb, which he had bought and nourished up: and it grew up together with him, and with his children; it did eat of his own meat, and drank of his own cup, and lay in his bosom, and was unto him as a daughter.” Spoiler alert: things don’t turn out well for the ewe-lamb."
9121,"Greetings to those who are excited about how remaining clue answers are distributed? (12, 3 words)",HITHER AND YON,"Definition: how remaining clue answers are distributed
HI + THE RANDY + ON (about). As usual in R&L puzzles, a reasonably straightforward clue to a phrase that is vaguely relevant to the theme."
9122,"Scots one grabs stocking left out, no matter who / is getting in wax, reddish (6, 6)",ANYONE/CERISE,"Definition: no matter who
NY[L]ON in ANE / IS in CERE"
9123,"Clumsy lassie, cross with pastry, / is going wild with racy language (6, 6)",TAUPIE/SYRIAC,"Definition: Clumsy lassie
TAU + PIE / (IS RACY)*"
9124,"Like a pigeon that is dead, not twitching inside / mat – cheers me (6, 6)",IN-TOED/TATAMI,"Definition: Like a pigeon
NOT* in I.E. D / TATA + MI (= me as the third note of the scale, as in do-re-mi)"
9125,"The old spot censer boiling / seafood dish from Spain wrapped in sort of mantle (6, 6)",SCERNE/PAELLA,"Definition: The old spot
CENSER* – old variant of discern / E in PALLA"
9126,"Honouring saints, returning Catholic installed sort of crucifix / explosive priest clutching part of scripture sent back (6, 6)",T-CROSS/AMATOL,"Definition: sort of crucifix
Reverse of RC in TO SS (I think the definition is inaccurate, as a crucifix includes the crucified body)/ Reverse of (OT in LAMA)"
9127,"Rolls over squashed by occupant of sty, causing distress / or turns in bloke supplying Jock’s sty (6, 6)",SORROW/CROOVE,"Definition: distress
RR (Rolls-Royce) + O[ver] in SOW / Reverse of OR in COVE"
9128,"One fish tolerates another / being immature, number wrapped in furled genoa (6, 6)",HASSAR/NONAGE,"Definition: One fish
HAS SAR / N in GENOA*"
9129,"Tay auk flexing light coat / gobbled maigre – one records pictures (6, 6)",YUKATA/IMAGER,"Definition: light coat
(TAY AUK)* / MAIGRE*"
9130,"Combustible pile requiring little gas or coal extract / fashions eyesores round centre of village (6, 6)",PYRENE/STYLES,"Definition: coal extract
PYRE + NE (neon) / [vil]L[age] in STYES"
9131,"Suffers extremes of tummy rash / takin’ part of muscular protein (5, 5)",HASTY/ACTIN,"Definition: rash
HAS (suffers – with a similarity to 16a) + T[umm]Y / ACTIN[g] (taking [a] part)"
9132,"Adolescent canine savaged / antelope – part of destiny, alas (6, 6)",NEANIC/INYALA,"Definition: Adolescent
CANINE* / hidden in destINY ALA – not the (related) NYALAS, as I first thought"
9133,"Choice groove in broken sherd / penned by martial poet, start of epode a tyrant ordered (8, 8)",DRUTHERS/TYRTAEAN,"Definition: Choice
RUT in SHERD* (from the US expression “if I had my druthers”, derived from “I’d rather..”) / anagram of E + A TYRANT"
9134,"One ’awking footwear, sallow / chap, eastern, turning up, I treated as a friend (5, 5)",OSIER/EN AMI,"Definition: sallow
[h]OSIER; osier = willow = sallow) / E + reverse of MAN + I (this is the two-word answer mentioned in the instructions)"
9135,"Performance that’s authentic involving townie / is irritating, mostly gratuitous (7, 7)",RECITAL/NEEDLES,"Definition: Performance
CIT in REAL / NEEDLES[s] – a very familiar construction"
9136,"Church offerings; / plan (8, 8)",ALTARAGE/PROPOSAL,"Definition: Church offerings
The competition words"
9137,"Salmon with cut veg, / labiate plant Cathy cooked in steamer (7, 7)",PARSNIP/STACHYS,"Definition: veg
PAR + SNIP / CATHY* in SS"
9138,"Kick boxing set crazily imbibing narcotic stuff / ergo dizzy with close to round delivering massive belt? (6, 6)",SAVATE/OROGEN,"Definition: Kick boxing
AVA in SET* / ERGO* + ON (close to)"
9139,"Offensive term for foreigner upsetting a Turk / (‘smutty’) that surprises me twice over (5, 5)",KRAUT/COOMY,"Definition: Offensive term for foreigner
(A TURK)* / COO + MY"
9140,"Conditionally it was part of contract we reckoned / a monstrosity, combining short time and very long time (5, 5)",‘TWERE/TERAS,"Definition: Conditionally it was
Hidden in contracT WE REckon / T + ERAS"
9141,Investigation after soldiers brand companion (8),RESEARCH,"Definition: Investigation
RE (Royal Engineers – soldiers) + SEAR (to brand) + CH (Companion of Honour)"
9142,Skilled worker‘s close relatives (5),MASON,"Definition: Skilled worker
MA + SON (two close relatives)"
9143,Oscar tucked into overcooked fish (4),DORY,"Definition: fish
O in DRY"
9144,Story about fellow can be forgiven (10),PARDONABLE,"Definition: can be forgiven
DON (fellow) in PARABLE – I don’t much like the gramatically-inaccurate “can be forgiven” as the definition"
9145,Event to talk about endlessly (6),DISCUS,"Definition: Event
DISCUS[S]"
9146,Well read American volume’s devoured (8),LITERATE,"Definition: Well read
LITER (US spelling of “litre”) + ATE"
9147,Boy in distress becomes a champion (7),PALADIN,"Definition: a champion
LAD in PAIN"
9148,Senior churchman makes parson sympathise (7),PRELATE,"Definition: Senior churchman
P + RELATE – I can’t find any justification for P=parson, though Chambers does give P = Pastor and Priest (either of which could have been used in the clue) which might justify it indirectly"
9149,Dot moans about old creature (8),MASTODON,"Definition: old creature
(DOT MOANS)*"
9150,Drink very quietly with opposition leader in Syria (6),ALEPPO,"Definition: in Syria
ALE (drink) + PP (pianissimo) + O[ppostion]. There seems to be a law that Chifonie has to include at least on example of “in X” = “a place in X” in every puzzle"
9151,Pipe disintegrating each summer (10),MEERSCHAUM,"Definition: Pipe
(EACH SUMMER)*"
9152,Chop up hardwood? (4),HASH,"Definition: Chop up
H[ard] + ASH"
9153,Sniff at old Bob’s foot sore? (5),SCORN,"Definition: Sniff at
S (shilling, bob) + CORN (sore place on the foot)"
9154,Cut train in error? It’s withdrawn! (8),TACITURN,"Definition: withdrawn
(CUT TRAIN)*"
9155,A lemon is prepared for dessert (8),SEMOLINA,"Definition: dessert
(A LEMON IS)*"
9156,Contradict unknown understudy? (4),DENY,"Definition: Contradict
DEN (study) + Y (unknown) – a second “lift and separate” clue (after 24a)"
9157,Get high before big exams (6),TRIPOS,"Definition: exams
TRIP (to get high) + OS (outsize – big). Tripos is the name of exams at Cambridge University"
9158,Vocal in revolutionary hymn (7),CHORALE,"Definition: hymn
ORAL in CHE (Guevara)"
9159,I’m Bill and I’m not what I seem (8),IMPOSTER,"Definition: I’m not what I seem
I’M POSTER"
9160,Footwear for English banker wearing suit (10),ESPADRILLE,"Definition: Footwear
E + RILL (“banker”) in SPADE. I was worried about the suit being “spade” instead of “spades”, but Bridge players talk about “the spade suit”, so perhaps it’s ok"
9161,Jewellery taken casually round port (6),ANKLET,"Definition: Jewellery
L (left, port) in TAKEN*"
9162,Windbag caught milliner on TV (10),CHATTERBOX,"Definition: Windbag
C + HATTER + BOX"
9163,Church in request that’s improper (8),INDECENT,"Definition: improper
CE in INDENT (request)"
9164,Records evaluate hanging (8),TAPESTRY,"Definition: hanging
TAPES + TRY"
9165,Joiner getting worker’s point fairly slowly (7),ANDANTE,"Definition: fairly slowly
AND (“joining word”) + ANT (worker) + E (compass point)"
9166,"A flirt is carefree (2,4)",AT EASE,"Definition: carefree
A TEASE"
9167,"American chums adapted the same (2,4)",AS MUCH,"Definition: the same
A + CHUMS*"
9168,Shelter acceptable for some Rwandans (4),HUTU,"Definition: some Rwandans
HUT + U (as in “U and non-U”)"
9169,"Not many voters out in storm: it could ruin the night (5,9)",LIGHT POLLUTION,"Definition: it could ruin the night
LIGHT POLL (“not many voters”) + (OUT IN)*"
9170,Satisfy a companion to S. Beauty? (5),SLAKE,"Definition: Satisfy
The ballet S[wan] LAKE might be a companion to S[leeping] BEAUTY (both with music by Tchaikovsky)"
9171,Everything carried round is smashed (8),TOTALLED,"Definition: smashed
ALL in TOTED"
9172,Groundbreaker I used in wharf (7),PIONEER,"Definition: Groundbreaker
ONE (=I) in PIER"
9173,TV station securing opera about to broadcast (7),RADIATE,"Definition: to broadcast
Reverse of AIDA in RTE (Irish broadcaster Raidió Teilifís Éireann)"
9174,Last piece of music recorded twice by a UN secretary-general? (5),OUTRO,"Definition: Last piece of music
An “indirect hidden” from bOUTROs bOUTROs-Ghali. “Outro” is in contrast to “intro”"
9175,"Dispose of foolish nonsense in contrasting volumes (6,3)",POLISH OFF,"Definition: Dispose of
FOOLISH* in P F (soft and loud in music)"
9176,Unmarked fruit kept in college is pulled out (9),ELONGATED,"Definition: pulled out
MELON less M[ark] + GATED (kept in college as a punishment)"
9177,"Messenger’s spoken, having lesson in two parts (5)",BARER,"Definition: lesson in two parts
Homophone of “bearer”, and to get the definition we have to split “lesson” into two parts, getting “less on”"
9178,"Over time, sailor gets trim (2,5)",TO SPARE,"Definition: Over
T + OS (Ordinary Seaman) + PARE (to trim)"
9179,Power couple return to America as sex symbol (7),PRIAPUS,"Definition: sex symbol
P + reverse of PAIR + US"
9180,Think tooth — it chewed (8),COGITATE,"Definition: Think
COG (tooth) + IT + ATE"
9181,Fail badly with a Japanese verse (5),TANKA,"Definition: Japanese verse
TANK (fail badly) + A. Tank (meaning “short poem”) is a Japanese verse form with lines of 5, 7 ,5, 7 and 5 syllables (in contrast to haiku, which has 5,7,5)"
9182,"Act superficially, ordering makeshift cures (4,3,7)",SKIM THE SURFACE,"Definition: Act superficially
(MAKESHIFT CURES)*"
9183,"Repossessed house and office (4,8)",LOST PROPERTY,"Definition: office
A repossessed house would be a “lost property” to its residents; railway stations etc may have a “lost property office”, but plain “office” seems a bit weak as a definition"
9184,Working month taken up with fertiliser (5),GUANO,"Definition: fertiliser
Reverse of ON AUG"
9185,"That elementary particle finally revealing signature in air (5,4)",THEME SONG,"Definition: signature in air
THE MESON + [revealin]G"
9186,Produce more veg than what pokes out of the ground (7),OUTCROP,"Definition: what pokes out of the ground
To “out-crop” your rival on the allotment is to “produce more veg than”"
9187,"Shoot dead, holding automatic at first in both hands (7)",LATERAL,"Definition: Shoot
LATE (dead) + A[utomatic] in R & L"
9188,Worked in bathroom perhaps — it’s over light (5),TILED,"Definition: Worked in bathroom perhaps
Reverse of IT + L[ight] E[mitting] D[iode]"
9189,One attending Macbeth in poorer age made to suffer (9),OPERAGOER,"Definition: One attending Macbeth
(POORER AGE)* – this needs a “maybe” after “Macbeth” as the operagoer could be attending any number of operas. I would put a hyphen in the word, but dictionaries seem to disagree"
9190,"Hurried up a stay in bed, worried for the NHS etc (7,5)",WELFARE STATE,"Definition: the NHS etc
Reverse of FLEW (hurried) + A REST + ATE (worried)"
9191,"Assessed situation of a Hobbit clan (4,5)",TOOK STOCK,"Definition: Assessed situation
The Tooks are a family or clan of Hobbits in Tolkien’s *The Hobbit* and *The Lord of the Rings*, so they are “Took stock”"
9192,"Sentimental actor in summertime is captivated by rambling rose (3,6)",SOB SISTER,"Definition: Sentimental actor
IS in BST (British Summer Time), in ROSE*"
9193,"Bay where it all comes out? (3,4)",THE WASH,"Definition: Bay
From the saying “iIt all comes out in the wash”, and The Wash, a large bay in East Anglia"
9194,Regularly tempt to cut garment lower (7),DEPRESS,"Definition: lower
[t]E[m]P[t] in DRESS"
9195,"A kiss lifts me in Paris, as a rule (5)",AXIOM,"Definition: a rule
A + X + reverse of MOI"
9196,"Letters from secretary, a Chinese native (5)",PANDA,"Definition: a Chinese native
The secretary is a PA, so the letters are P AND A"
9197,Final section of joint unfinished choral works (5),ROACH,"Definition: Final section of joint
Anagram of CHORA[L] – “the butt of a marijuana cigarette [joint]” as Chambers puts it"
9198,Old coin container in Pennsylvania high spot (9),ANNAPURNA,"Definition: high spot
ANNA (former Indian coin) + URN in PA"
9199,"Fixed dot, so company could not be moved (5,4)",STOOD FIRM,"Definition: could not be moved
(DOT SO)* + FIRM (company)"
9200,Miles is after bear symbol (5),TOTEM,"Definition: symbol
TOTE (to bear) + M"
9201,"Sheep hiding in ground cover, an airman’s lifesaver (3,4)",MAE WEST,"Definition: an airman’s lifesaver
EWE in MAST (nuts & acorns, which I suppose could cover the ground). The Mae West was the nickname of a US airman’s life-jacket, named after the buxom actress"
9202,Performing flea meets obstruction (a bit of foliage) (7),LEAFLET,"Definition: a bit of foliage
FLEA* + LET (obstruction)"
9203,Jack gets United to take on son Tom? (5),JONES,"Definition: Tom?
J + ONE + S, with reference to the singer"
9204,Getting on Circle line with a large number (3),OLD,"Definition: Getting on
O + L + D (500 – large number?: well, it depends what you’re counting)"
9205,Natural lining material wrapped round end of the contents of basket (5),MOSES,"Definition: contents of basket
~~E (last letter of the middle letters of bASKEt – a rather unusual construction) in MOSS~~ *Ignore that rubbish: it’s “end of thE” in MOSS, and the infant Moses was found by hidden in an “ark of bulrushes”, i.e. a basket, where he was found by Pharaoh’s daughter*"
9206,Mechanical orbit circling round and around (7),ROBOTIC,"Definition: Mechanical
O (“round”) in ORBIT* + C (circa, around)"
