,Clue,Answer,Explanation
6693,Where loafers should really be standing,ON ONE’S FEET,"Definition: standing
As casual shoes, loafers should be on a person’s feet!"
6694,Rod Stewart’s outside with a couple of females,STAFF,"Definition: Rod
**S**<tewar>**T** (“outside” means first and last letter only) + A + F F (2 x F=female)"
6695,"Getting on Hoskins after retirement? Woof, woof!",EMBARKING,"Definition: Getting on 
EM (ME=Hoskins, i.e. setter of this puzzle; “after retirement” indicates reversal) + BARKING (=woof, woof)"
6696,"She’s the sort to follow you, I’ve been told",EWE,"Definition: She’s the sort to follow
Homophone (“I’ve been told”) of “you”"
6697,What Hoskins does to Serpent for starters?,OUTSETS,"Definition: starters?
Rather cheekily, Hoskins seems to be claiming that he compiles better puzzles than, i.e. “out-sets”, Serpent; cryptically, a “starter” could be described as an outset, beginning"
6698,Possible description of sty could be stye?,EYESORE,"Definition: Possible description of sty 
A stye is a sore on the eye; a pigsty, say, is an eyesore, ugly sight"
6699,"Postponed? Oh, lovely",ON ICE,"Definition: Postponed?
O (=OH) + NICE (=lively)"
6700,Matter for revision by hospital department?,TREATMENT,"Definition: Matter for revision by hospital department?
*(MATTER) + ENT (=hospital department, i.e. ear, nose and throat); “for revision” is anagram indicator; & lit."
6701,Absolutely astounded by peacenik in Derby?,BOWLED OVER,"Definition: Absolutely astounded 
DOVE (=peacenik, as opposed to hawk) in BOWLER (=Derby, i.e. hat)"
6702,Booty fun? I’ll put the kibosh on it!,SPOILSPORT,"Definition: I’ll put the kibosh on it!
SPOIL (=booty) + SPORT (=fun)"
6703,Rashly gave food to artist Damien for Spooner,HEADFIRST,"Definition: Rashly
Spoonerism of “fed (=gave food to) Hirst (=artist Damien)”"
6704,Drunk ordering a port in a foreign land,RIO GRANDE,"Definition: port in a foreign land
*(ORDERING A); “drunk” is anagram indicator; in addition to being a river in the US and Mexico, Rio Grande is a port of southern Brazil"
6705,"Lips in blue, perhaps, or another colour",CRIMSON,"Definition: colour
RIMS (=lips, edges) in CON (=blue, perhaps, i.e. conservative)"
6706,Understand I must expend energy to make love,GET IT ON,"Definition: to make love
GET IT (=understand) + **ON**<e> (=I; “must expend energy (=E)” means letter “e” is dropped"
6707,One likely to make Den more fiery in Walford?,OTTER,"Definition: One likely to make Den
<h>**OTTER** (=more fiery; “in Walford”, i.e. in the East End of London, means the initial aitch is dropped); otters build dens"
6708,Lean to drink last of fizz being half-cut in Bow!,LISZT,"Definition: half-cut in Bow!
<fiz>**Z** (“last of” means last letter only) in LIST (=lean); (Brahms and) Liszt is Cockney rhyming slang for drunk, pissed, hence “half-cut in Bow”!"
6709,Short break in Rome is the thing,RES,"Definition: in Rome is the thing
**RES**<t> (=break; “short” means last letter dropped); “res” is the Latin (“in Rome”) word for thing, matter, as in “res publica” or “public matter”, from which the word “republic” is derived"
6710,Hospital nurses register The War Cry,SLOGAN,"Definition: The War Cry
LOG (=register, record) in SAN (=hospital, i.e. abbreviation of sanatorium); a slogan was originally a clan war cry"
6711,"To cure duke, queen brought in paper",HERALD,"Definition: paper
R (=queen, i.e. regina) in [HEAL (=cure) + D (=duke)]; e.g. the International Herald Tribune is a (news)paper"
6712,Corner indefinite number engaged in plot,BEND,"Definition: Corner
N (=indefinite number, in mathematics) in BED (=plot, e.g. for flowers); a corner is e.g. a bend in the road"
6713,Coal miner in dispute with energy official,CEREMONIAL,"Definition: official
*(COAL MINER + E (=energy)); “in dispute” is anagram indicator"
6714,"Attack burn, say, from the east",CHARGE,"Definition: Attack
CHAR (=burn, scorch) + GE (E.G.=say, for example; “from the east” indicates reversal)"
6715,Forbidding nun to ring home,SINISTER,"Definition: Forbidding
IN (=(at) home) in SISTER (=nun); “forbidding” as an adjective means sinister, ominous"
6716,Acknowledging hand in a racket with government,ADMITTING,"Definition: Acknowledging
MITT (=hand, colloquially) in [A + DIN (=racket) + G (=government)]"
6717,The Italian stops extremely lovely girl,LILY,"Definition: girl
IL (=the Italian, i.e. an Italian word for the) in **L**<ovel>**Y** (“extremely” means first and last letters only)"
6718,Service entertainers each holding poles,ENSA,"Definition: Service entertainers
[N S (=poles, i.e. north and south)] in EA (=each); ENSA is the Entertainments National Service Association was responsible for entertaining the troops in WWII"
6719,Band‘s standing quota? No thank you,STATUS QUO,"Definition: Band
STANDING (=status) + **QUO**<ta> (“no thank you (=TA)” means letters “ta” are dropped); the reference is to the English rock band Status Quo, which was formed in the 1960s"
6720,Poke about in wee tree,PEDIGREE,"Definition: tree
[DIG (=poke, as in to poke/dig around) + RE (=about, concerning)] in PEE (=wee, i.e. urine); pedigree is ancestry, lineage, hence (family) tree"
6721,Current airline once covered Rhode Island peninsula,IBERIA,"Definition: peninsula
I (=current, in physics) + [RI (=Rhode Island) in BEA (=airline once, i.e. British European Airways)]"
6722,Tale by lodger gripping snooty officer,LIEUTENANT,"Definition: officer
U (=snooty, i.e. upper-class) in [LIE (=tale, falsehood) + TENANT (=lodger)]"
6723,Excessively large puppet,TOOL,"Definition: puppet
TOO (=excessively) + L (=large, of clothing size); a puppet is a tool, instrument (of another)"
6724,"Tops summit in Cairngorms, then relaxes",CRESTS,"Definition: Tops 
**C**<airngorms> (“summit in” means first letter only) + RESTS (=relaxes); crests are the tops of e.g. waves"
6725,Bairn grabbing potty means to hurt someone,WEAPON,"Definition: means to hurt someone
PO (=potty, chamberpot) in WEAN (=bairn, i.e. child, in Scottish)"
6726,Saw red article boring children,SEETHED,"Definition: Saw red
THE (=article) in SEED (=children, issue)"
6727,Maybe monks // will // organise // rule // book,ORDER,"Definition: Maybe monks // will // organise // rule // book
Multiple definitions: an order of monks, will/bidding, to organise/order/sort, a rule/order, to book/order e.g. tickets!"
6728,"Old area, nice ground saved by conservationists",ANCIENT,"Definition: Old
A (=area) + [*(NICE) in NT (=conservationists, i.e. National Trust)]; “ground (up)” is anagram indicator"
6729,Animal determined to shed coat,ERMINE,"Definition: Animal
<det>**ERMINE**<d>; “to shed coat” suggests (here unequal number of) letters are dropped at beginning and end of word"
6730,"For doubters, head of audit worked out costings",AGNOSTICS,"Definition: doubters
**A**<udit> (“head of” means first letter only) + *(COSTINGS); “worked out” is anagram indicator"
6731,Copier installed in dull clothing business,DRAPERY,"Definition: clothing business
APER (=copier, i.e. one that copies, apes) in DRY (=dull)"
6732,Play: diverting drama with anthems about knight,ARMS AND THE MAN,"Definition: Play
N (=knight) in *(DRAMA + ANTHEMS); “diverting” is anagram indicator; the reference is to the 1894 play by George Bernard Shaw"
6733,Found truck following popular small bird,INSTITUTE,"Definition: Found
IN (=popular) + S (=small, of clothing sizes) + TIT (=bird) + UTE (=truck, i.e. utility truck/vehicle); to institute is to found, set up"
6734,Sad English stage actor denied rise to tour India,ELEGIAC,"Definition: Sad 
I (=India, in radio telecommunications) in [E (=English) + LEG (=stage, phase) + **AC**<tor> (“denied rise (=tor, rocky height)” means letters “tor” are dropped)]"
6735,Man’s replacing one in newspaper plant,THISTLE,"Definition: plant
TITLE (=newspaper); “man‘s (=his) replacing one (=I)” means letter “i” is replaced by “his”"
6736,"Wanting leader, Merseyside town brings in one fabulous creature",UNICORN,"Definition: fabulous creature
I (=one) in <r>**UNCORN** (=Merseyside town; “wanting leader” means first letter is dropped)"
6737,"White paintings, for example, full of information",ARGENT,"GEN (=information) in ART (=paintings, for example); argent is white in heraldry"
6738,European trophies over bar,ESTOP,"Definition: bar
E (=European) + STOP (POTS=trophies; “over” indicates vertical reversal); to estop is to bar, prevent"
6739,Source of cash in company’s first bid,COFFER,"Definition: Source of cash
**C**<ompany> (“first” means first letter only) + OFFER (=bid)"
6740,Arrangement of Sondheim being purely for pleasure,HEDONISM,"Definition: being purely for pleasure
*(SONDHEIM); “arrangement of” is anagram indicator"
6741,Influential figure I note controlling senior officer,ICON,"Definition: Influential figure
CO (=senior officer, i.e. Commanding Officer) in [I + N (=note, as in nota bene)]"
6742,Religious observance: 20 accepted it in a church,ACT OF FAITH,"Definition: Religious observance
[TOFF (=entry at 20) + A (=accepted) + IT] in [A + CH (=church)]"
6743,Expert not entirely accepting representation of folly in how game starts,BULLY OFF,"Definition: how game starts
*(FOLLY) in **BUF**<f> (=expert; “not entirely” means last letter dropped); “representation” is anagram indicator"
6744,Believe Welsh town will accommodate king after ditching baron,RECKON,"Definition: Believe
K (=king, in cards) in <b>**RECON** (=Welsh town; “after ditching baron (=B)” means letter “b” is dropped)"
6745,Car – recalled the best sort after one disembarks,MERC,"Definition: Car
**CRE**<a>**M** (=the best sort); “after one (=A) disembarks” means letter “a” is dropped; “recalled” indicates reversal"
6746,Red tuna apparently like a crab,ILL-NATURED,"Definition: like a crab
“red tuna” is an anagram (“ill”) of “natured”; to be crabby (“like a crab”) is to be irritable, ill-natured"
6747,Strain hard to encircle outside of tower (historic fortress),STRONGHOLD,"Definition: fortress
{**T**<owe>**R** (“outside of” means first and last letters only) in [SONG (=strain, air) + H (=hard, as in HB pencils)} + OLD (=historic)"
6748,Noble part of family (but only part),TOFF,"Definition: Noble
Hidden (“only part”) in “par**T** **OF F**amily”"
6749,Contemporary of 8 to sanction talk at table,BANANA,"Definition: Contemporary of 8
BAN (=sanction) + ANA (=talk at table, i.e. literary anecdotes); the reference is to Canaan Banana (1936-2003), the first President of Zimbabwe from 1980-87 who was a contemporary of Ndabaningi Sithole (=entry at 8)"
6750,Plant in river in the past blocking lake,TARRAGON,"Definition: Plant
[R (=river) + AGO (=in the past)] in TARN (=lake)"
6751,One showcased recordings of gas circulating in pubs,PHONOGRAPH,"Definition: One showcased recordings
[O’ (=of) + NOGRA (ARGON=gas; “circulating” indicates reversal)] in [PH + PH (=pubs, i.e. 2 x PH (=public house)]"
6752,Meat product more than enough for this old ruler,OFFA,"Definition: old ruler
**OFFA**<l> (=meat product; “more than enough” means the last letter can be dropped); the reference is to Offa, the Anglo-Saxon king of Mercia from AD757 to AD796, famous for Offa’s Dyke"
6753,It’s a ship // guaranteed,IRONCLAD,"Definition: It’s a ship // guaranteed
Double definition: an IRONCLAD is a ship covered with iron plates AND an e.g. iron-clad contract or case against someone is extremely secure, hence “guaranteed”"
6754,"Half-heartedly fund, returning charge? That’s sweet",TOFFEE,"Definition: sweet
TOF (**FO**<o>**T**=fund, as in to foot the bill; “half-heartedly” means one of the two central o’s is dropped; “returning” indicates reversal) + FEE (=charge)"
6755,Block rise of company with hint about Director,OCCLUDE,"Definition: Block
OC (CO=company; “rise of” indicates vertical reversal) + [D (=director) in CLUE (=hint)]"
6756,Force – considering everything – to be curtailed as a last resort,FINAL,"Definition: as a last resort
F (=force, in physics) + **IN AL**<l> (=considering everything; “to be curtailed” means last letter is dropped)"
6757,"Ignore half of answer, showing error in deduction",REASONING,"Definition: deduction
*(IGNORE + **ANS**<wer>); “half of” means 3 of 6 letters only are used; “showing error” is anagram indicator"
6758,Detestable expression of surprise applied to flute playing,HATEFUL,"Definition: Detestable
HA (=expression of surprise) + *(FLUTE); “playing” is anagram indicator"
6759,Put off fellow stabbing game animals,DEFER,"Definition: Put off
F (=fellow) in DEER (=game animals)"
