,Clue,Answer,Explanation
8788,"Uncaring leader in short, Labour PM should pay attention to a Conservative one (5-7)",STONY-HEARTED,"Definition: Uncaring
A charade of S (‘leader in **S**hort’) plus TONY (Blair, ‘Labour PM’) plus HEAR (‘pay attention’) plus TED (Heath, ‘Conservative one’)."
8789,"In list, over fifty parts adequate (9)",TOLERABLE,"Definition: adequate
A double envelope (‘in’ and ‘parts’) of L (‘Roman numeral, ‘fifty’) in O’ER (‘over’) in TABLE (‘list’)."
8790,Pageboy has container of stuff picked up (7),BUTTONS,"Definition: Pageboy
The definition is the character in Cinderella pantomimes, but I am having difficulty pinning down the wordplay. My best guess is a reversal (‘picked up’) of SNOT TUB, but ‘stuff’ for SNOT seems rather loose."
8791,"Sound barrier on the Ark? That shouldn’t prove insulting (2,7)",NO OFFENCE,"Definition: That shouldn’t prove insulting
Sounds like (‘sound’) NOAH FENCE (‘barrier on the Ark’), presumably to keep the lamb from the lion."
8792,Line to gather unravels quite slowly (9),LARGHETTO,"Definition: quite slowly
An anagram (‘unravels’) of L (‘line’) plus ‘to gather’."
8793,"Fish course driving headache in the morning? (6,3)",SCHOOL RUN,"Definition: driving headache in the morning?
A charade of SCHOOL (‘fish’, collectively) plus RUN (‘course’)."
8794,Preserve style for old photo (7),TINTYPE,"Definition: old photo
A charade of TIN (‘preserve’) plus TYPE (‘style’)."
8795,"Old man in need mostly, give up (7)",DESPAIR,"Old man in need mostly, give up (7)
An envelope (‘in’) of PA (‘old man’) in DESIR[e] (‘need’) minus its last letter (‘mostly’)."
8796,"Somewhere in Germany, solid wood splits (7)",COLOGNE,"Definition: Somewhere in Germany
An envelope (‘splits’) of LOG (‘wood’) in CONE (‘solid’; if I remember my mathematics, a cone is regarded as a surface, but commonly the word is used for a solid standing on a circular or elliptical base)."
8797,Wicked woman caught using traps (5),WITCH,"Definition: Wicked woman
An envelope (‘traps’) of C (‘caught’) in WITH (‘using’)."
8798,Old key for lift (5),EXALT,"Definition: lift
A charade of EX (‘old’) plus ALT (‘key’, on either side of the space bar on my keyboard)."
8799,Still in tears periodically during sex (5),INERT,"Definition: Still
An envelope (‘during’) of NER (‘i**N** t**E**a**R**s periodically’) in IT (‘sex’). Bonjour tristesse."
8800,"Involve one like Puck — a Celt, I suspect (9)",IMPLICATE,"Definition: Involve
A charade of IMP (‘one like Puck’) plus LICATE, an anagram (‘suspect’) of ‘a Celt I’."
8801,Very bitter civil unrest about 14 (9),VITRIOLIC,"Definition: Very bitter
An envelope (‘about’) of TRIO (’14 down’ THREE-PIECE) in VILIC, an anagram (‘unrest’) of ‘civil’."
8802,"Stars regular characters in 4, 6 or 9, primarily (5)",ORION,"Definition: Stars
A charade of ORI (f**O**u**R **s**I**x, ‘regular characters in 4,6’) plus ON (**O**r **N**ine, ‘or 9 primarily’)."
8803,Say 4 getting stripped off ‘offensive’? Solutions include each member of such a group with G-strings on (7),QUARTET,"Definition: Solutions include each member of such a group with G-strings on
A charade of [s]QUAR[e] (‘say, 4’) minus its outer letters (‘stripped off’) plus TET (‘offensive’ in the Vietnam war). The ‘G-strings’ are the lowest strings of a violin."
8804,"Son, not daughter, of writer gets ill (7)",SICKENS,"Definition: gets ill
A charade of S (‘son’) plus [d]ICKENS (Charles, ‘writer’) minus the D (‘not daughter’)."
8805,"Prince appearing in dream, eerily (5)",AMEER,"Definition: Prince
A hidden answer in ‘dre**AM EER**ily’. Abdula Bulbul, for example."
8806,Recording of sibling rivalry? (3),DVD,"Definition: Recording
Daughter versus daughter."
8807,Girl having one drink (5),LASSI,"Definition: drink
A charade of LASS (‘girl’) plus I (‘one’), for the yoghurt-based drink."
8808,Tsetses flying in groups of 6 (7),SESTETS,"Definition: groups of 6
An anagram (‘flying’) of ‘tsetses’. Perhaps there is a mini-theme of groups."
8809,Avoiding interaction in adult party (7),ASOCIAL,"Definition: Avoiding interaction
A charade of A (‘adult’) plus SOCIAL (‘party’)."
8810,"Bacteria in bird’s eye, say (5)",COCCI,"Definition: Bacteria
Sounds like (‘say’) COCK’S (‘bird’s) ‘eye’. Note that the better known singular COCCUS is pronounced cock-us (with the second vowel approaching a schwa), but the plural is pronounced cocks eye, more or less."
8811,Accessible island to the west on open stretch of water (9),REACHABLE,"Definition: Accessible
A charade of REACH (‘open stretch of water’) plus ABLE, a reversal (‘to the west’ in an across light) of ELBA (‘island’)."
8812,"Pub notice about a pope (8,1)",INNOCENT I,"Definition: a pope
A charade of INN (‘pub’) plus OCENTI, an anagram (‘about’) of ‘notice’. The papacy of Innocent I was from 401 to 417. Before my time."
8813,Fiddle duet in US residence (5),CONDO,"Definition: US residence
CON and DO are both slang for cheat (‘fiddle duet’). I live in a condo – condominium in full."
8814,Missile landing right inside MI5 (4),MIRV,"Definition: Missile
An envelope (‘landing … inside’) of R (‘right’) in ‘MI’ plus V (Roman numeral ‘5’). Multiple Independently targetable Reentry Vehicle (the T must have been dropped to make it pronounceable), part of the all-too-aptly named MAD."
8815,"Game’s up, in general, for inspector (8)",LESTRADE,"Definition: inspector
An envelope (‘in’) of STRAD (no, not Holmes’s instrument), a reversal (‘up’ in a down light) of DARTS (‘game’) in LEE (‘general’), for Sherlock Holmes’s pedestrian policeman."
8816,A case of home tuition (4),ETUI,"Definition: A case
A hidden answer (‘of’) in ‘hom**E TUI**tion’, for that denizen of crosswords."
8817,"Broke diet, with a third of vol-au-vent demolished (8)",VIOLATED,"Definition: Broke
An anagram of ‘diet’ plus ‘a’ plus VOL (‘third of **VOL**-au-vent’ – ‘third’ as a fraction)."
8818,Highest points of a group of stars with only one sun (6),APICES,"Definition: Highest points
A charade of ‘a’ plus PI[s]CES (‘group of stars’) minus one S of the two (‘with only one sun’)."
8819,Liqueur taking legroom in car (10),LIMONCELLO,"Definition: Liqueur
An envelope (in’) of ON (‘leg’-, cricket) plus CELL (-‘room’) in LIMO (short for limousine, ‘car’), for the Italian lemon-flavoured liqueur."
8820,A case of meeting about 4 (6),DATIVE,"Definition: A case
An envelope (‘about’) of IV (Roman numeral, ‘4’) in DATE (‘meeting’), for the grammatical case."
8821,Verse given to a German tenor (4),VEIN,"Definition: tenor
A charade of V (‘verse’) plus EIN (‘a German’, the German for “one” or “a”)."
8822,Muscles in groups working together? Not initially (5),QUADS,"Definition: Muscles
A subtraction: [s]QUADS (‘groups working together’) minus the first letter (‘not initially’)."
8823,"Suite, perhaps, for 13 across going 1 down (5-5)",THREE-PIECE,"Definition: Suite, perhaps
A QUARTET (’13 across’) minus one of its members (‘going 1 down’ – no relation of that clue)."
8824,Small tablet found in shed (5),SPILL,"Definition: shed
A charade of S (‘small’) plus PILL (‘tablet’)."
8825,Striking a flowing boundary up in Durham — it leads to century (8),DRAMATIC,"Definition: Striking
An envelope (‘in’) of RAMAT, a reversal (‘up’ in a down light) of TAMAR (‘a flowing boundary’, the river which forms most of the boundary between Devon and Cornwall) in DI (‘**D**urham **I**t leads’) plus C (‘century’). Good cricketing surface."
8826,Body part in rubbish bin — and what setter did about it? (8),SHINBONE,"Definition: Body part
An envelope (‘about it’) of INB, an anagram (‘rubbish’) of ‘bin’, in SHONE (‘what setter did’ – the ‘setter’ not being Puck, nor a dog, but the sun)."
8827,"Reserves with which to back horses, perhaps (6,6)",SECOND STRING,"Definition: Reserves
A charade of SECOND (‘to back’) plus STRING (‘horses, perhaps’)."
8828,Murderer taking taxi home after disposing of bishop (4),CAIN,"Definition: Murderer
A charade of CA[b] (‘taxi’) minus the B (‘after disposing of bishop’) plus IN (‘home’)."
8829,Joint providing German wine (4),HOCK,"Definition: Joint
Double definition. HOCK as ‘German wine’ is an anglicism, derived from Hochheimer, one of the many appellations of Rhine wines."
8830,Wound up seeing statue’s name (4),EROS,"Definition: statue’s name
A reversal (‘up’ in a down light) of SORE (~~‘would~~‘ *‘wound’*, in the sense of injure or injury). The famous statue in Piccadilly Circus is widely thought to be of Eros, but is actually his brother Anteros."
8831,"Desires a soft, small French salad for starter (9)",APPETITES,"Definition: Desires
A charade of ‘a’ plus P (*piano*, musically ‘soft’) plus PETITE (‘small French’, feminine) plus S (‘**S**alad for starter’)."
8832,"Magnificent, faithful leader swapping sides … (5)",ROYAL,"Definition: Magnificent
LOYAL (‘faithful’), with the first letter (‘leader’) changed from L to R (‘swapping sides’)."
8833,… as you help construct a theatre (9),PLAYHOUSE,"… as you help construct a theatre (9)
An anagram (‘construct’) of ‘as you help’."
8834,"Hotel, for example, housing 50? (5)",SAVOY,"Definition: Hotel
An envelope (‘housing’) of V (Roman numeral, ‘5’) plus O (‘0’) in SAY (‘for example’)."
8835,Loads sleep with partners (6),DOZENS,"Definition: Loads
A charade of DOZE (‘sleep’) plus NS (‘partners’ eg at bridge)."
8836,Government managed 500 promotions for relatives (8),GRANDADS,"Definition: relatives
A charade of G (‘government’) plus RAN (‘managed’) plus D (Roman numeral, ‘500’) plus ADS (‘promotions’)."
8837,Intense colour contains navy (7),VIOLENT,"Definition: Intense
An envelope (‘contains’) of N (‘navy’) in VOILET (‘colour’)."
8838,Over 50? I struggle to get right actor (7),OLIVIER,"Definition: actor
A charade of O (‘over’) plus L (Roman numeral ’50’) plus ‘I’ plus VIE (‘struggle’) plus R (‘right’)."
8839,Physician returns US weapon in pouch (8),CODPIECE,"Definition: pouch
A charade of COD, a reversal (‘returns’) of DOC (‘physician’) plus PIECE (‘US weapon’)."
8840,"Musician, one who used to tour with Queen? (6)",PRINCE,"Definition: Musician
Double definition."
8841,Write extremely neatly for money (5),PENNY,"Definition: money
A charade of PEN (‘write’) plus NY (‘extremely **N**eatl**Y**‘)."
8842,Friend twisted dial — not sure it’s heavy metal (9),PALLADIUM,"Definition: heavy metal
A charade of PAL (‘friend’) plus LADI, an anagram (‘twisted’) of ‘dial’ plus UM (‘not sure’)."
8843,Country with drinks (5),WALES,"Definition: Country
A charade of W (‘with’) plus ALES (‘drinks’)."
8844,Las Vegas entertains Queen with candour (9),SINCERITY,"Definition: candour
An envelope (‘entertains’) of ER (‘Queen’) in SIN CITY (‘Las Vegas’)."
8845,Godfather recalled lines wearing glasses (6),APOLLO,"Definition: God
A charade of AP, a reversal (‘recalled’) of PA (-‘father’) plus OLLO, an envelope (‘wearing’) of L L (‘lines’) in OO (‘glasses’, a round pair)."
8846,"Agreed, so healthy (4,4)",VERY WELL,"Definition: Agreed
Definition and literal interpretation."
8847,Good many become Guides (6),PILOTS,"Definition: Guides
A charade of PI (‘good’; short for pious, generally in a derogatory sense) plus LOTS (‘many’)."
8848,Trouble being on time delivering letter (7),MESSAGE,"Definition: letter
A charade of MESS (‘trouble’) plus AGE (‘time’)."
8849,"Yellow fish gobbled up, uncooked (6)",COWARD,"Definition: Yellow
An envelope (‘gobbled’) of WAR, a reversal (‘up’ in a down light) of RAW (‘uncooked’) in COD (‘fish’)."
8850,"Playwright‘s shocking and her plot’s about independence, right? (6,6)",HAROLD PINTER,"Definition: Playwright
A charade of HAROLDPINTE, an envelope (‘about’) of I (‘independence’) in HAROLDPNTE, an anagram (‘shocking’) of ‘and her plot’; plus R (‘right’)."
8851,"Room for hire? Initially, everyone (4)",HALL,"Definition: Room
A charade of H (‘**H**ire initially’) plus ALL (‘everyone’)."
8852,"English bowler hat folds twice, centrally (3)",ALI,"English bowler hat folds twice, centrally (3)
Middle letters (‘centrally’) of ‘h**A**t fo**L**ds tw**I**ce’, for ."
8853,Gentleman sent back fried meat dish — fish is off (3),SIR,"Gentleman sent back fried meat dish — fish is off (3)
A reversal (‘sent back’) of RIS[sole] (‘fried meat dish’) minus SOLE (‘fish is off’)."
8854,"Small boy, about 4, does a cartwheel (3)",VIC,"Definition: Small boy
A reversal (‘does a cartwheel’) of C (*circa*, ‘about’) plus IV (Roman numeral, ‘4’)."
8855,Antique is regularly oiled (3),OLD,"Definition: Antique
Alternate letters (‘regularly’) of ‘**O**i**L**e**D**‘."
8856,Christmas sign up after 1st of November (4),NOEL,"Christmas sign up after 1st of November (4)
A charade of N (‘1st of **N**ovember’) plus OEL, a reversal (‘up’ in a down light) of LEO (astrological ‘sign’)."
8857,"Bad driver holds up 10 for judge’s preliminary examination of a witness (4,4)",VOIR DIRE,"Definition: judge’s preliminary examination of a witness
An envelope (‘holds’) of OI, a kind of reversal (‘up’ in a down light) of ’10’ in VRDIRE, an anagram (‘bad’) of ‘driver’."
