,Clue,Answer,Explanation
7668,… that character taken around fish (6),TAUTOG,"TAU=the same “character” from the linked clue 8ac, plus GOT=”taken” reversed/”around”"
7669,"It is a question about the old man’s health (4,4,6)",HOW’S YOUR FATHER,"“It” is a definition, meaning sex; and the remainder of the surface is a more literal definition"
7670,Expert leaving to enter wine store (6),BOFFIN,"OFF=”leaving” in BIN=”wine store”, as in a case or stand for holding wine"
7671,Maybe helmet’s protecting Irish copper in top operations (8),HAIRCUTS,HAT’S=”Maybe helmet’s” around both: IR (Irish) + CU=chemical symbol for “copper”
7672,This rock not completely malleable? I allegedly use sand! (7),OSTRICH,"Ostriches are said to bury their heads in the sand
(This roc[k])*"
7673,"Most unexpectedly opposing everything offered by bookmaker (7,3,4)",AGAINST ALL ODDS,AGAINST=”opposing” + ALL ODDS=”everything offered by bookmaker”
7674,Books (hardback) in shopping centre store for a long time (8),MOTHBALL,"OT (Old Testament)=”books” + HB (hardback), inside MALL=”shopping centre”"
7675,Article in comic is only a rumour (6),CANARD,"Definition: an unreliable rumour
AN=indefinite “Article” in CARD=”comic” or comical person"
7676,"Underground accommodation teacher has to put up with in Scotland (6,4)",RABBIT HOLE,"RABBI=”teacher” + THOLE=Scottish word for ‘endure’, ‘suffer’=”put up with in Scotland”"
7677,Labour‘s material electorate finally discarded (4),TOIL,"**TOIL**E=a thin cotton material, with electoratE’s final letter removed"
7678,One who wrote about pilgrim with no heart retreating (6),BUNYAN,"John Bunyan wrote *The Pilgrim’s Progress*
NAY=”no” NUB=central point=”heart”, all reversed/retreating"
7679,A rum and I’d be exceptionally cordial (8),DRAMBUIE,"“cordial” can mean ‘liqueur’
(a rum I’d be)*"
7680,Severe operatic prince in endless stir (8),RIGOROUS,IGOR=”operatic prince” as in *Price Igor*; inside ROUS[e]=”endless stir”
7681,"Treatment favouring chums that sounds sexist? (4,3,3,4)",JOBS FOR THE BOYS,
7682,Gulf that vessel floats on (6),CANYON,"YON=”that”, with CAN=container, “vessel” on top"
7683,"What is to some extent raw, rough, till beaten into shape (7)",WROUGHT,hidden in ra**W ROUGH T**ill
7684,Agitation no end with affair that is oppressive (8),STIFLING,STI[r]=”Agitation no end” + FLING=”affair”
7685,"A hit tune, almost because somehow it connects to the listener (10,4)",EUSTACHIAN TUBE,"Definition: a part of the ear or “listener”
(A hit tune becaus[e])*"
7686,Fish not deprived of oxygen in stretch of water (6),SOLENT,"Definition: a strait between the Isle of Wight and England
SOLE=”Fish” + N[O]T deprived of O (Oxygen)"
7687,"Firm given top grade, smart and doing well with little effort (8)",COASTING,CO (Company)=”Firm” + A=”top grade” + STING=feel a sharp pain=”smart”
7688,Island noise interrupting end of wondrous song (8),SARDINIA,DIN=”noise” inside [wondrou]S + ARIA=”song”
7689,Obscure work — a strange hesitation to avoid it (6),OPAQUE,"OP=opus, “work” + A + QUE[er]=”strange” without ‘er’=”hesitation”"
7690,"Islander certain to migrate, leaving island behind (6)",CRETAN,(certa[i]n)* minus the I for “island”
7691,Cover tailored clothing line in clingy material (6),VELCRO,"Definition: clingy material
(Cover)* around L (line)"
7692,Look up and try salacious look (6),GOOGLE,"Definition: Look up
GO=”try” + OGLE=”salacious look”"
7693,Inhabitant of the White House is a sucker (6),HOOVER,"Definition: Inhabitant of the White House
Herbert Hoover the US president; and the vacuum cleaner"
7694,"Engineer got a part for car’s roof (5,3)",TARGA TOP,"Definition: car’s roof
=a removable roof section for convertible cars, originally seen in the Porsche 911 Targa
 (got a part)*"
7695,Writer‘s life includes reading or writing (4),BIRO,"Definition: Writer
“Writer” as in a pen
 BIO=biography, “life”; around R as “reading” and “writing” are part of the ‘Three R’s’"
7696,Deal with old currency symbols that are put across here (10),TRADEMARKS,"Definition: symbols that are put across here
TRADE=”Deal” + MARKS=”old currency” as in Deutsche Marks"
7697,"Dressing earl, repeatedly endure dressing work (11)",ELASTOPLAST,"Definition: Dressing
=a dressing for a wound
 E (earl) + LAST LAST=”repeated endure” around OP=”work”"
7698,Boxes for food or water spiked with drug in (10),TUPPERWARE,"Definition: Boxes for food
(water)* with UPPER=”drug” inside"
7699,Two officers showing gun (4),COLT,"Definition: gun
CO (Commanding Officer) + LT (Lieutenant)"
7700,Musical note fine for reflective pieces (8),CATSEYES,"Definition: reflective pieces
CATS= the Lloyd-Webber “Musical” + E=musical “note” + YES=”fine”"
7701,Small child loves snowmobile (6),SKIDOO,"Definition: snowmobile
S (Small) + KID=”child” + O O=”loves”, as O=zero=”love” in tennis"
7702,Rating coat as outdoor covering (6),TARMAC,"Definition: outdoor covering
TAR=sailor=”Rating”, a class of sailor; plus MAC=macintosh “coat”"
7703,Brief note after sex (4-2),POST-IT,"Definition: Brief note
POST=”after” + IT=”sex”"
7704,"We’re told sailor’s girlfriend may be dressing (5,3)",OLIVE OIL,"Definition: dressing
sounds like ‘Olive Oyl’, Popeye the sailor’s girlfriend – per the [wiki] entry, “*Not to be confused with Olive oil*“"
7705,"Decay of politician with spin doctor at first (3,3)",DRY ROT,"Definition: Decay
TORY=”politician” reversed/”with spin”; with DR (doctor) going first"
7706,Chicks raised wing as indicator of arrival (8),DOORBELL,"Definition: indicator of arrival
BROOD=”Chickens” reversed/”raised” + ELL=a “wing” perpendicular to the rest of a building, creating an ‘L’ shape"
7707,"Lizard, one climbing in South American region (6)",IGUANA,"Definition: Lizard
GU**I**ANA=”South American region”, with the **I** or “one” climbing to the top"
7708,Fiddle with stuffing for ravioli noodles (6),VIOLIN,"Definition: Fiddle
Hidden in raVIOLI Noodles"
7709,Caution entering covers of egregious texts (1-5),E-BOOKS,"Definition: texts
BOOK=e.g. give a footballer a yellow card=”Caution”, inside the covering outer letters of **E**gregiou**S**"
7710,Rock star to rest in atmospheric zone (11),STRATOPAUSE,"Definition: atmospheric zone
=the outer boundary of the statosphere
 (Star)* with “Rock” as anagrind; plus TO PAUSE=”to rest”"
7711,"Means of painting bridge, covering beam roughly (5,3)",SPRAY CAN,"Definition: Means of painting
SPAN=”bridge”, around: RAY=”beam” and C (circa)=”roughly”"
7712,"Changing room is icy, star’s shivering (8)",SACRISTY,"Definition: Changing room
(icy star’s)*"
7713,"Outspoken Iberian’s approval for cafe style (2,4)",AU LAIT,"Definition: cafe style
=meaning ‘with milk’
 homophone/”Outspoken” of ‘Olé’=”Iberian’s approval”"
7714,Determined to find no one at home? (3-3),ALL OUT,"Definition: Determined
as in an ‘all out effort’; with “no one at home” as a more indirect definition"
7715,"Raised energy, endeavour and turnover, say (6)",PASTRY,"Definition: turnover, say
SAP=”energy” reversed/”raised”; plus TRY=”endeavour”"
7716,Country club’s fashion stop in capital (6),EUSTON,"Definition: stop in capital
Euston is an Undergound “stop” in London=”capital”
 EU’S=”Country club’s” + TON=French borrowing meaning ‘tone’, ‘taste’, “fashion”"
7717,"Call on falling bombs more, in opening shot (8)",GERONIMO,"Definition: Call on falling
definition as in the war cry used by paratroopers on jumping/”falling” into action
 (more in)* with “bombs” as anagrind; inside/”opening” **GO**=”shot”"
7718,"Infestation of children, it seems? (4)",NITS,"Definition: Infestation of children, it seems?
hidden in childre**N IT S**eems"
7719,"It’s perilous to cross immoral leader invested in Greenland after meltdown (6,4)",DANGER LINE,"Definition: It’s perilous to cross
**I**[mmoral] inside (Greenland)*"
7720,"His words exhaustive, deprive our leader of power (6,7)",DOCTOR JOHNSON,"Definition: His words exhaustive
Samuel Johnson wrote *A Dictionary of the English Language *
 **DOCTOR**=spay, castrate=”deprive… of power”; applied to “our leader”, UK PM Boris **JOHNSON**"
7721,Hypocrisy in Lesson One doubly affected (8),OILINESS,"Definition: Hypocrisy
(Lesson I I)*, with “affected” as the anagrind and the two I‘s indicated by “One doubly”"
7722,Jumble sale’s ending after dash to fill car (7),MELANGE,"Definition: Jumble
[sal]**E**, after **ELAN**=verve, style=”dash” inside **MG**=a make of “car”"
7723,"Political party made to pay, shut up (8)",CONFINED,"Definition: shut up
**CON**(servative)=”Political party” + **FINED**=”made to pay”"
7724,Refinement in Chopin’s words? (6),POLISH,"Definition: Refinement
double definition; the second referring to Chopin speaking the Polish language"
7725,"Nicely shortened business degree secured by force — a walkover for entrants? (7,3)",WELCOME MAT,"Definition: a walkover for entrants?
**WEL**[L]=”Nicely”, shortened; **CO**(mpany)=”business”; and **MA**=”degree” inside **MET**(tropolitan Police)=”force”"
7726,"Old player in game breaking bank (5,7)",LLOYD BRIDGES,"Definition: Old player
the American film star – “player” as in actor
 **BRIDGE**=card “game” inside **LLOYDS**=”bank”"
7727,"Go in the corner of this room, pal having nobody to play with (8,5)",MONOPOLY BOARD,"Definition: Go in the corner of this
there is a square named “GO” in the corner of a Monopoly board
 (room pal nobody)*"
7728,Maybe note is me? (8),SEMITONE,"Definition: Maybe note is me?
an interval between one note and the next, so ‘one note higher’ might mean ‘one semitone higher’
 (note is me)*"
7729,Inward-looking solvers ordered masks (4-4),BOSS-EYED,"Definition: Inward-looking
=cross-eyed or squinting
 **YE**=you=”solvers”, masked inside **BOSSED**=”ordering”"
7730,More understanding issue in Europe? (6),KINDER,"Definition: More understanding
also the German word for ‘children’ or ‘offspring’ i.e. “issue”"
7731,Person climbing down depends on people flying up (8),ABSEILER,"Definition: Person climbing down
**RELIES**=”depends” + **BA** (British Airways)=”people flying”; all reversed/”up”"
7732,"Dog left to bite bespectacled nebbish, one nowadays missing a lead? (6,4)",FALLEN IDOL,"Definition: one nowadays missing a lead?
=someone who has lost their position as a leader/role model
 **FIDO**=”Dog” + **L**(eft); around **ALLEN**=”bespectacled nebbish”
 ‘nebbish’ is a term often applied to Woody Allen, and means ‘someone with a timid personality’"
7733,Dish Chinese lawyer served up (6),ADONIS,"Definition: Dish
**SINO**=prefix meaning “Chinese” + **DA** (District Attorney)=”lawyer”; all reversed/”served up”"
7734,"Ill wind arising, innumerable common criminals initially punching dandy, officer on the way? (7,3)",TRAFFIC COP,"Definition: officer on the way?
“way” in the definition in the meaning of a street or road
 **FART**=”Ill wind”, reversed/”arising”; plus the initials of **I**[nnumerable] **C**[ommon] **C**[riminals] inside **FOP**=”dandy”"
7735,"Moon named Calypso’s core, eg rocky (8)",GANYMEDE,"Definition: Moon
(named Y eg)*, with the Y as the the central letter/”core” of [Cal]**Y**[pso]"
7736,Very old houses set to be de­molished — that’s a blow (8),EASTERLY,"Definition: a blow
=a wind blowing from the east
 **EARLY**=from near the beginning of a time period=”Very old”, around (set)*"
7737,English chap not entirely into American broad beans (7),EDAMAME,"Definition: beans
**E**(nglish); plus **MA**[n]=”chap not entirely” inside **DAME**=”American broad”"
7738,Republican impressed by topless model too (6),OVERLY,"Definition: too
**R**(epublican), inside [L]**OVELY**=very attractive woman=”model” with the top letter removed"
7739,"Clear case, unpacking middle (6)",PATENT,"Definition: Clear
=obvious, evident=”Clear”
 **PAT**[I]**ENT**=medical “case”, losing the middle letter"
7740,Show skinned peach (4),EXPO,"Definition: Show
[s]**EXPO**[t]=attractive person=”peach”, with the outer letters removed/”skinned”"
7741,Joe’s excited touring sumptuous old city (7),JERICHO,(Joe)* around **RICH**=”sumptuous”
7742,Inspire soldiers to swim outside (7),BREATHE,**RE** (Royal Engineers)=”soldiers” with **BATHE**=”swim” outside
7743,Document exchanges hands — it’s too hot to handle (4),FIRE,"**FI**[L]**E**=”Document”, with L(eft) changing to **R**(ight)"
7744,Football team’s caught by trip arranged in writing (10),MANUSCRIPT,**MAN**[chester] **U**[nited]’**S**=”Football team’s” + **C** (caught) in cricket + (trip)*
7745,It makes me sick when one’s taken in by spoon-bending (6),POISON,"**I**=”one” taken in by (spoon)*, with “bending” as anagrind"
7746,Woman arrived before 10 with 19 or so fighters (8),WARRIORS,**W** (Woman) + **ARR**[ived] + **IO**=the digits 1 and 0=”10″ + **RS** which is “oR So” UNDRESSED=19ac i.e. with the outer letters removed
7747,Make a mistake to be wearing outrageous flares with transfers (9),REFERRALS,**ERR**=”Make a mistake” inside (flares)*
7748,Nothing is returned wrapped in paper and stone (5),FLINT,"**NIL**=”Nothing” reversed/”returned”, inside **FT**=Financial Times=news “paper”"
7749,"Maybe cancan can be racy, wearing delightfully exotic tops (5)",DANCE,"(can)*, inside the top/first letters of **D**[elightfully] **E**[xotic]"
7750,Naked Chef — is he? (9),UNDRESSED,"“C**he**f” ‘undressed’ or with the outer letters removed, gives “**he**“"
7751,"Gardner is hugged by admirer in plant (4,4)",FAVA BEAN,**AVA** Gardner the actress + **BE**=”is”; both inside **FAN**=”admirer”
