,Clue,Answer,Explanation
11625,"Grissino, say, with the necessary jam (10)",BREADSTICK,"Definition: Grissino, say
**BREAD** (“the necessary”, as in money) +** STICK** (“jam”)"
11626,Pretty cold at the front of Mick Dundee’s truck (4),CUTE,"Definition: Pretty
**C** (cold) *at the front of* **UTE** (Australian term for “truck”, short for “utility vehicle”) 
*Mick Dundee was the real name of the eponymous fearless Aussie, Crocodile Dundee, played by Paul Hogan in a couple of films.*"
11627,Impressive collection of winkle- pickers (4),EPIC,"Definition: Impressive
Hidden in [*collection of*] “winkl**E-PIC**kers”"
11628,"Outlet’s wasting cash in rent (5,5)",CHAIN STORE,"Definition: Outlet
***(cash in)** [anag:*wasting*] + TORE (“rent”)"
11629,Chap that keeps house plants a little moist (6),MISTER,"Definition: Chap
Double defintion"
11630,"Long-term con behind item of survival equipment (4,4)",LIFE RAFT,"Definition: item of survival equipment
**LIFER** (“long-term con”) + **AFT** (“behind”)"
11631,Reduced chocolate substitute in amazing main dish (8),MACARONI,"Definition: dish
[*reduced*] **CARO**(b) (“chocolate substitute”) *in* ***(main)** [anag:*amazing*]"
11632,A line that will do too (4),ALSO,"Definition: too
**A** + **L** (line) + **SO** (“that will do”)"
11633,Take off round section in part of church (4),APSE,"Definition: part of church
**APE** (“take off”) *round ***S** (section) 
I misparsed this at first, but Hovis helped me out (see comment #1)"
11634,Catch a glimpse of good girl in this? (8),EYEGLASS,"Definition: this?
**EYE** (“catch a glimpse of”) + **G** (good) + **LASS** (“girl”)"
11635,Smoked beef in one market clot picked up (8),PASTRAMI,"Definition: Smoked beef
<=(**I** (one) + **MART** (“market”) + **SAP** (“clot”)) *picked up* 
This would work better as a Down clue, as picked up doesn’t indicate reversal in a lateral direction."
11636,Stellar sons dawdle (6),STARRY,"Definition: Stellar 
**S** (sons) + **TARRY** (“dawdle”)"
11637,Carefully considered admitting one who solicits brazenly (7-3),THOUGHT-OUT,"Definition: Carefully considered
**THOUGH** (“admitting”) + **TOUT** (“one who solicits brazenly”)"
11638,The last word in steam engineering (4),AMEN,"Definition: The last word
Hidden [*in*] “ste**AM EN**gineering”"
11639,Leaders of this rove east to west of Kenya? (4),TREK,"Definition: Leaders of this rove east to west of Kenya?
[*leaders of*] **T**(his) **R**(ove) **E**(ast) *to* [*west of*] (ie the first (furthest west) letter of) **K** (Kenya) and &lit."
11640,Pages confuse the royal way of being “up” (10),SIDESADDLE,"Definition: the royal way of being “up” 
**SIDES** (“pages”) + **ADDLE** (“confuse”) 
*Not an equestrian, but I thought sidesaddle referred to a way that a woman used to ride a horse, rather than a royal personage?*"
11641,Pile rumbustiously into new car model (7),REPLICA,"Definition: model
***(pile)** [anag:*rumbustiously*] *into* ***(car)** [anag:*new*]"
11642,Team’s supposed lucky charm scoring first in tie (5),ASCOT,"Definition: tie
(m)**ASCOT** (“team’s supposed lucky charm” with its *first* (letter) *scored* (out))"
11643,Where to be patient? Disappointed with lash up (8),SICKROOM,"Definition: Where to be patient?
**SICK** (“disappointed”) *with* **<=MOOR** (“lash” *up*)"
11644,"Probably I spoil Nike hold-all, not special for a change (2,3,10)",IN ALL LIKELIHOOD,"Definition: Probably
**I** + ***(oil nike holdall)** [anag:*for a change*] where OIL is (sp)OIL without the SP (*not* special)"
11645,"Martial art’s good fun struggling under a couple from Kuancheng (4,2)",KUNG FU,"Definition: Martial art
**G** (good) + ***(fun)** [anag:*struggling*] *under* [*a couple from*] **KU**(ancheng) 
*The “a couple from” is a bit vague, in my opinion, but it is obvious which “couple” of letters is required in the clue.*"
11646,To supply wide transport husband let out a screech (9),CATERWAUL,"Definition: a screech
**CATER** (“to supply”) + **W** (wide) + (h)**AUL** (“transport” with H (husband) *let out*)"
11647,Duties sailor’s taking on board whenever fire’s starting (7),TARIFFS,"Definition: Duties
**TAR’S** (“sailor’s”) *taking on board* **IF** (“whenever”) + **F**(ire) [*‘s starting*]"
11648,Amazed as we alter dealings (9),AWESTRUCK,"Definition: Amazed
***(as we)** [anag:*alter*] + **TRUCK** (“dealings”)"
11649,Such as could be wisest? (8),WEBSITES,"Definition: Such as could be wisest?
***(be wisest) **and semi &lit."
11650,"In ads, price on asking – dear for French cooker (7)",POACHER,"Definition:  cooker
**P.O.A.** (price on application, in ads) + **CHER** (“dear in French”) 
*POA doesn’t appear in any of my dictionaries, but it can be found online.*"
11651,Almost certainly genuine – that’s bizarre (7),SURREAL,"Definition: bizarre
[*almost*] **SUR**(e) (“certainly”) + **REAL** (“genuine”)"
11652,Government remains for cuts which run deep (6),GASHES,"Definition: cuts which run deep
**G** (government) + **ASHES** (“remains”)"
11653,Possibly a fighting decoration in the first place (5),AWARD,"Definition: Possibly a fighting decoration in the first place
**A** + **WAR** (“fighting”) + **D**(ecoration) [*in the first place*] and semi &lit."
11654,Political message from an unpleasant person needing support (8),AGITPROP,"Definition: Political message

**A GIT** (""an unpleasant person"") *needing ***PROP** (""support"")"
11655,Epitomise the origins of every mischievous boy or deviant youth (6),EMBODY,"Definition: Epitomise

[*the origins of*] **E**(very) **M**(ischievous) **B**(oy) **O**(r) **D**(eviant) **Y**(outh)"
11656,Honorary penny given in international assistance (6),UNPAID,"Definition: Honorary

**P** (penny)* given in* **U.N. AID** (""international assistance"")"
11657,"Clarity of blue, essentially without a sharpness (8)",LUCIDITY,"Definition: Clarity

(b)**LU**(e) + (a)**CIDITY** (""sharpness"", *without a*)"
11658,Road features strange caste getting approval (8),CATS EYES,"Definition: Road features

***(caste)** [anag:*strange*] *getting ***YES** (""approval"")"
11659,Intense dislike of the upper classes by short French men sans frontières (10),ABHORRENCE,"Definition: Intense dislike

**A B** (""upper classes"") *by* (s)**HOR**(t) (f)**RENC**(h) (m)**E**(n) [*sans frontieres*] (i.e without borders)"
11660,"Burger or a Chinese may be? Simple last dish (8,6)",MACARONI CHEESE,"Definition: dish

**MAC** (""burger"" as in ""Big Mac"") + ***(or a chinese)** + (simpl)**E** [at last]"
11661,"Appropriate action needs a belief, oddly (8)",SUITABLE,"Definition: Appropriate

**SUIT** (""action"") *needs ***A** + **B**(e)**L**(i)**E**(f) [*oddly*]"
11662,Unexpectedly French and English articles and goods (8),UNAWARES,"Definition: Unexpectedly

**UN** + **A** (""French and English articles"") + **WARES** (""goods"")"
11663,"Tips obtainable from Eric, lead guitarist (10)",GRATUITIES,"Definition: Tips

***(e guitarist)** [anag;*obtainable from*] where E is *lead* of E(ric)"
11664,Success with other plan so far (8),HITHERTO,"Definition: so far

**HIT** (""success"") + ***(other)** [anag:*plan*]"
11665,Public abuse of Pope Paul IV (and Leo II) (6),PEOPLE,"Definition: Public

***(pope l e)** [anag:*abuse*] where L is the IVth letter of (pau)L and E the IInd letter of L(e)O"
11666,Permanent recording label’s musical interval (8),SEMITONE,"Definition: musical interval

**EMI** (""recording label"") *set in* **STONE **(""permanent"")"
11667,Sail for port (5),GENOA,"Definition: Sail

Double definition"
11668,May be mum and dad once showing 10 (11),TRANSPARENT,"Definition: showing 10

A **TRANS**(exual) **PARENT** may be one's mum now, but one's dad before the procedure?"
11669,Engine cooler but house warmer (8),RADIATOR,"Definition: Engine cooler

Double definition"
11670,The endlessly ridiculous pun can be beautiful (15),PULCHRITUDINOUS,"Definition: beautiful

***(th ridiculous pun)** [anag:*can be*] where TH is TH(e) [*endlessly*]"
11671,Minder in Tesco working to suppress the start of riot (6),ESCORT,"Definition: Minder

***(tesco)** [anag:*working*] *to suppress* [*the start of*] **R**(iot)"
11672,"At the beginning, Boris somehow hoped to be promiscuous (6)",BEDHOP,"Definition: to be promiscuous

[*at the beginning*] **B**(oris) + ***(hoped)** [anag:*somehow*]"
11673,Nice summer on court covered by joint investigator (9),DETECTIVE,"Definition: investigator

**ETE** (""summer"" in French, so, as Nice is in France, ""French summer"") *on* **CT** (court) *covered by* **DIVE** (""joint"")"
11674,"Is leaving troubled Vietnam, senile from subjugation (11)",ENSLAVEMENT,"Definition: subjugation

***(vetnam senle) **[anag:troubled]. To get the anagram fodder remove the I from ""Vietnam"" and the I from ""senile"" (I's leaving)."
11675,This vegetable is at home in French lodge (9),AUBERGINE,"Definition: vegetable

**IN** (""at home"")* in* **AUBERGE **(""French lodge"")"
11676,Better music arrangement without piquancy from Red Hot Chili Peppers? (8),CAPSICUM,"Definition: Peppers

**CAP** (""better"") +***(music)** [anag:arrangement]
 
*I don't see the need for ""without piquancy from"" and ""peppers"" is plural and ""capicum"" is singular, so I may need some help understanding how this clue works.*"
11677,Violent secret life uncovered when looking back (6),FIERCE,"Definition: Violent

**<=(**(s)**ECRE**(t) (l)**IF**(e)) [*uncovered*] and *[looking back*]"
11678,Messenger’s Großstadt (5),ESSEN,"Definition: Großstadt

Hidden in ""m**ESSEN**ger""
 
*Essen is a large industrial city in Germany, and in Germany a **Großstädt is a city of over 100,000 people.*"
11679,"Churchman with financial duties distributed cash in pub? Loth (13, 2 words)",TULCHAN BISHOP,"Definition: Churchman with financial duties
***(cash in pub loth)** [anag;*distributed*] 
*A tulchan bishop **was in Scotland a man appointed as bishop after the Reformation, who was a bishop in name only and whose revenue was drawn by his patron. The term “tulchan” originally referred to a calfskin stuffed with straw and presented to a cow, as if living, to induce her to give milk.*"
11680,Function as earl – nothing to boast about (7),OPERATE,"Definition: Function
**E** (earl) with **O** (“nothing”) + **PRATE** (“boast”) *about*"
11681,"Traveller over sea, mostly calm (6)",REPOSE,"Definition: calm
(sales) **REP** (“traveller”) + **O** (over) +** SE**(a) [*mostly*]"
11682,Armadillos at heading west to the States (6),TATOUS,"Definition: Armadillos
**<=AT **[*heading west*, i.e. from right to left] + **TO** + **US** (“the States”) 
*“Tatou” is also the French word for an armadillo*"
11683,"Flowering plant college planted in vain, shrivelled (5)",VINCA,"Definition: Flowering plant
**C** (college) *planted in* ***(vain)** [anag:*shrivelled*] 
*Vinca is a genus of flowering plants.*"
11684,Oils smeared interrupting anatomical bulge – nervous affliction (9),TORULOSIS,"Definition: nervous affliction
***(oils**) [anag:*smeared*] *interrupting ***TORUS** (“anatomical bulge”) 
*Torulosis (or cryptococcosis) is a disease of the nervous system which can be passed to humans** through contact with pigeon droppings or unwashed raw fruit.*"
11685,"Shape formed with squares, diverting to minor (7)",TROMINO,"Definition: Shape formed with squares
***(to minor)** [anag:*diverting*] 
*A tromino is the three-square version of a tetromino (the shapes made from combining four squares in the video game *Tetris*) or the domino (two squares)*"
11686,Reversed image alongside equivalent of his monogram? (6),CIPHER,"Definition: monogram?
[*reversed*] **<=PIC** (“image”) *alongside ***HER** (“equivalent of his”)"
11687,"Sweet one in tow, might one suppose? (6)",DRAGEE,"Definition: Sweet
*If someone being paid is a PAYEE, then someone being towed could logically be a DRAGEE?*"
11688,"Love goddess, one to get one going endlessly? (7)",ASTARTE,"Definition: Love goddess
**A STARTE**(r) (“one to get going”) [*endlessly*] 
*In the Bible, **Astarte (Ashtoreth) was the Queen of Heaven and goddess of love and war to whom the Canaanites burned offerings and poured libations (Jeremiah 44).*"
11689,One that’s mad about sermon? The opposite – he’s creating wreckage (9),SHATTERER,"Definition: he’s creating wreckage
**SER** (sermon) *about ***HATTER** (“one that’s mad”, i.e. The Mad Hatter in *Alice’s Adventures in Wonderland*)"
11690,"Special accelerator, component of pedal in a car (5)",LINAC,"Definition: Special accelerator
Hidden in [component of] “peda**L IN A C**ar” 
*Linac is short for “linear accelerator” which is used in cancer treatments.*"
11691,"She’s a wanderer, an’ a touch backward (6)",GITANA,"Definition: She’s a wanderer
**<=AN’ A TIG** (“touch”) [*backwards*]"
11692,"One needs help from behind, showing sluggishness (6)",ACEDIA,"Definition: sluggishness
**ACE** (“one”) *needs* **<=AID **(“help” *from behind*)"
11693,Supplies new handle for tiller (stern only) seamen cracked (7),RENAMES,"Definition: Supplies new handle for
(tille)**R** [*stern only*] + ***(seamen)** [anag:*cracked*]"
11694,"Today’s lingo, broadly modish, general misused with name for one (13, 2 words)",MODERN ENGLISH,"Definition: Today’s lingo, broadly
***(modish genernl)** [anag:*misused*] where GENERNL is GENERAL with N (name)* for* (instead of) A (“one”)"
11695,"Bird, petite, keeping dry (5)",TOTTY,"Definition: Bird
**TOY **(“petite”) *keeping ***TT** (teetotal, so “dry”) 
*Totty and bird are both pejorative terms for women.*"
11696,"The Parisian visit? Don’t hold back! (6, 2 words)",LET RIP,"Definition: Don’t hold back!
**LE** (“the in French, so “the Parisian”) + **TRIP** (“visit”)"
11697,Bend low – cane’s beginning on Bunter’s rear – that hurts! (6),CROUCH,"Definition: Bend low
**C**(ane) [*‘s beginning*] *on* (bunte)**R** [*‘s rear*] + **OUCH** (“that hurts”)"
