,Clue,Answer,Explanation
4765,"Swamped by tax, old lady becomes homeless (7)",VAGRANT,"Definition: homeless
GRAN (old lady) inside or being ‘swamped by’ VAT (tax)"
4766,Education newspaper staff rejected in part of southern England (6),DORSET,"Definition: part of southern England
TES (newspaper – Times Education Supplement) ROD (staff) reversed or ‘rejected’"
4767,Villains turning the screw (8),WRETCHES,"Definition: Villains
An anagram of THE SCREW (anagrind is ‘turning’)"
4768,European cracks problem using computers etc (2-4),HI-TECH,"Definition: using computers etc
E (European) inside or ‘cracking’ HITCH (problem)"
4769,Leather from sheepskin apparently (5),NAPPA,"Definition: Leather
Hidden in the clue sheepskiN APPArently"
4770,Expert about to get involved in aircraft design (7),PROJECT,"Definition: design
PRO (expert) + C (about) inside or ‘involved in’ JET (aircraft)"
4771,Worry business people are holding back (13),CONSTERNATION,"Definition: Worry
CO (business) NATION(people) around or ‘holding’ STERN (back)"
4772,"Sculptor‘s record, using stone from Germany (7)",EPSTEIN,"Definition: Sculptor
EP (record) STEIN (German for stone)"
4773,"Nixon, say, concealed papers in here (9)",PRESIDENT,"Definition: Nixon
PRESENT (here) around or ‘concealing’ ID (papers)"
4774,Go off school in time (8),DETONATE,"Definition: Go off 
ETON (school) in DATE (time)"
4775,"Screen award I’ve flourished in front of admirer (4,1,4,4)",DRAW A VEIL OVER,"Definition: Screen
An anagram of AWARD I’VE (anagrind is ‘flourished’) LOVER (admirer)"
4776,"Vehicle, say, used in competition, reversing (6,3)",ESTATE CAR,"Definition: Vehicle
STATE (say) inside RACE (competition) reversed"
4777,Caught nasty crone looking angry? (8),CORNERED,"Definition: Caught
An anagram of CRONE (anagrind is ‘nasty’) RED (looking angry)"
4778,Search river in which former dictator drowned (7),EXAMINE,"Definition: Search
EXE (river) around or ‘drowning’ AMIN (former dictator)."
4779,Transport some soldiers in battle (7),FREIGHT,"Definition: Transport
RE (soldiers) inside FIGHT (battle)"
4780,"Priceless musical instrument, note, held up (6)",GRATIS,"Definition: Priceless
SITAR (musical instrument) + G (note) reversed or ‘held up’"
4781,Former PM escaping row in air terminal (5),HEATH,"Definition: Former PM
HEATH~~row~~ (air terminal) with ROW ‘escaping’"
4782,Frank is backing endless recent revelling (7),SINCERE,"Definition: Frank
IS reversed or ‘backing’ + an anagram of RECEN~~t~~ without the last letter or ‘endless’ – anagrind is ‘revelling’"
4783,Powerful stuff adult left out of Bible (7),AQUAVIT,"Definition: Powerful stuff
A (adult) QUIT (left) round or ‘out of’ AV (Authorised Version – Bible)"
4784,A short break over wine (4),CAVA,"Definition: wine
A VAC (‘short’ for vacation – ‘break’) reversed or ‘over’"
4785,"In pubs, golf chum describes favourite holes-in-one (3,7)",GIN PALACES,"Definition: pubs
G (‘golf’ in the phonetic alphabet) PAL (chum) round or ‘describing’ IN (favourite) + ACES (holes-in-one). We’re not happy about the inclusion of ‘in’ at the beginning of this clue – it is necessary for the surface reading, but does not contribute to the definition or the wordplay."
4786,"He’s not intoxicated, I swear (6)",HONEST,"Definition: I swear
An anagram of HE’S NOT – anagrind is ‘intoxicated’"
4787,Popular music style for tea perhaps (8),INFUSION,"Definition: tea perhaps
IN (popular) FUSION (music style)"
4788,"Crew enjoys working to eject new drink supplier (6,3)",JERSEY COW,"Definition: drink supplier
An anagram of CREW E~~n~~JOYS without or ‘ejecting’ the ‘n’ (new) – anagrind is ‘working’"
4789,Output of 14? Secretary drinks it about noon (5),PINTA,"Definition: Output of 14?
PA (secretary) round or ‘drinking’ IT around N (noon)"
4790,Mating time in the Highlands primarily? Nothing wrong with that (5),TRUTH,"Definition: Nothing wrong with that
RUT (mating time) in T H (first or ‘primary’ letters of The Highlands)"
4791,"Job for some setters about a quarter to five, in case (9)",RETRIEVAL,"Definition: Job for some setters
RE (about) + E (east – a ‘quarter’) V (five) in TRIAL (case) – the solution refers to the dog breed, not compilers!"
4792,Welsh guy who in Paris guzzles Irish cocktail (8),DAIQUIRI,"Definition: cocktail
DAI (Welsh guy) QUI (‘who’ in French) round or ‘guzzling’ IR (Irish)"
4793,Ingredients of withdrawn drink (6),SHANDY,"Definition: drink
S, H AND Y – the letters or ‘ingredients’ of ‘shy’ (withdrawn)"
4794,"Cocktail priest takes in a soft drink with old man (4,6)",PINA COLADA,"Definition: Cocktail
P (priest) + IN A COLA (soft drink) DA (father – ‘old man’)"
4795,Gravy train’s beginning at this very instant (4),JUST,"Definition: at this very instant
JUS (gravy) T (first letter or ‘beginning’ of ‘Train’)"
4796,Spread around most of the goodness (7),STREWTH,"Definition: goodness
STREW (spread around) + TH~~e~~ (‘most of the’)"
4797,G9 clashed with EU for real (7),GENUINE,"Definition: real
An anagram of G NINE and EU – anagrind is ‘clashed’"
4798,"Trapped gases in trendy beer (2,1,4)",IN A HOLE,"Definition: Trapped
H and O (hydrogen and oxygen – gases) in IN (trendy) ALE (beer)"
4799,Conservative Party and AA joiners do it (5),CRAVE,"Definition: AA joiners do it
C (Conservative) RAVE (party) – AA referring to Alcoholics Anonymous"
4800,"Con brio avoided by bass, with good reason (7)",RIGHTLY,"Definition: with good reason
~~b~~RIGHTLY (‘con brio’ – musical term for ‘with vivacity’) without or ‘avoiding’ the ‘b’ (bass)"
4801,"Downs no-frills fruit drink, swallowing very loudly (6)",QUAFFS,"Definition: Downs
~~s~~QUAS~~h~~ (fruit drink) without the first and last letters or ‘frills’ round or ‘swallowing’ FF (very loudly)"
4802,"A pig swilling its mother’s water (5,4)",ADAM’S WINE,"Definition: water
A SWINE (pig) round or ‘swilling’ DAM (mother)"
4803,Cracking vessel in charge of German one (7),ICEBOAT,"Definition: Cracking vessel
IC (in charge) E-BOAT (German torpedo boat)"
4804,"Roman saw visitor with Vienna rolls (2,4,7)",IN VINO VERITAS,"Definition: Roman saw
An anagram of VISITOR and VIENNA – anagrind is ‘rolls’ – a Latin phrase suggesting that the truth will come out under the influence of drink."
4805,"Fixes remarkable Irish architect’s tool (3,6)",SET SQUARE,"Definition: architect’s tool
SETS (fixes) QUARE (Irish spelling of ‘queer’ – remarkable) – without wishing to be pedantic, Bert suggests that ‘former’ or ‘old’ might be added to the clue, as he (as an Architect) hasn’t used a set square for some 15 years since the advent of computer-aided design."
4806,He’s pragmatic dealing with biggest stars (7),REALIST,"Definition: He’s pragmatic
RE (dealing with) A-LIST (biggest stars)"
4807,"How climbers may look, sore everywhere at summit of Eiger? (7)",ROSEATE,"Definition: How climbers may look
An anagram of SORE (anagrind is ‘everywhere’) + AT E (first letter or ‘summit’ of Eiger)"
4808,‘Spectator’ contributor is spiking special feature (7),ADDISON,"Definition: Spectator’ contributor
IS in or ‘spiking’ ADD-ON (special feature) – we had to look this one up – Joseph Addison was one of the founders of ‘The Spectator’ in 1711"
4809,"Unearth papers about complaint (3,3)",DIG OUT,"Definition: Unearth
ID (papers) reversed or ‘about’ + GOUT (complaint)"
4810,"Enjoy getting stripped, tucking into golden wine (5)",ANJOU,"Definition: wine
~~e~~NJO~~y~~ without the first and last letters or ‘getting stripped’ ‘tucking’ into AU (gold)"
4811,"Splashing this would get a prat wet … (3,5)",TAP WATER,"Definition: this
Cryptic definition – An anagram of A PRAT WET (anagrind is ‘splashing’)"
4812,"… prat turns, with sigh of relief, for this bathroom item (6)",LOOFAH,"Definition: this bathroom item
FOOL (prat) reversed or ‘turning’ AH (sigh of relief)"
4813,British university backing study in complete concealment (6),BURIAL,"Definition: in complete concealment
B (British) U (university) + LAIR (study) reversed or ‘backing’"
4814,Darkness? Cheers with light appearing in game (8),TOTALITY,"Definition: Darkness?
TA (cheers) + LIT (with light) inside TOY (game)"
4815,Success retaining lines in support of castle (4-4),HILL-FORT,"Definition: castle
HIT (success) around or ‘retaining’ LL (lines) + FOR (in support of)"
4816,"Fellow’s keeping edge of path, mostly for walkers (6)",HIKERS,"Definition: walkers
HIS (fellow’s) around or ‘keeping’ KER~~b~~ (edge of path) with last letter missing or ‘mostly’"
4817,Teams in pool forming attractive proposition (4),DRAW,Double definition
4818,"Ready, with crackers, to consume last of these? (6,4)",CASHEW NUTS,"Definition: these
Cryptic definition – CASH (ready) W (with) NUTS (crackers) around or ‘consuming’ E (last letter of thesE)"
4819,"Dark and cloudy, amidst fogs: steers badly (10)",MISDIRECTS,"Definition: steers badly
DIRE (dark) C (cloudy) inside or ‘amidst’ MISTS (fogs)"
4820,"Support demo, possibly – millions turned out (4)",ARCH,"Definition: Support
~~m~~ARCH (demo) without M (millions)"
4821,Insect in house or shed (4-2),LEAN-TO,"Definition: shed
ANT (insect) in LEO (house as in the Zodiac)"
4822,Our group recalled the best horror movie participant (8),WEREWOLF,"Definition: horror movie participant
WE (our group) FLOWER (the best) reversed or ‘recalled’"
4823,Endless revulsion about one energy deception (8),DISGUISE,"Definition: deception
DISGUS~~t~~ (revulsion) without last letter or ‘endless’ about I (one) + E (energy)"
4824,Youthful mercenary stabbed by King (6),VERNAL,"Definition: Youthful
VENAL (mercenary) around or ‘being stabbed by’ R (King)"
4825,"Betray two students over punching five times as many (4,2)",TELL ON,"Definition: Betray
LL (two students) O (over) inside or ‘punching’ TEN (five times as many as two – the number of students)"
4826,Looking for love while keeping on giving (8),DONATING,"Definition: giving
DATING (looking for love) around or ‘keeping’ ON"
4827,A nobleman cut down one Oriental bean (5),ADUKI,"Definition: Oriental bean
A DUK~~e~~ (nobleman) without last letter or ‘cut down’ I (one)"
4828,Skin problem with flaking on the bottom? (7),WHITLOW,"Definition: Skin problem
An anagram of WITH (anagrind is ‘flaking’) LOW (on the bottom)"
4829,Firm whose business is buzzing? (5),TELCO,"Definition: Firm
TELCO is a firm involved with telecommunications – hence the buzzing or ‘ringing’"
4830,Turns to determine a hill to climb (7),ROTATES,"Definition: Turns
SET (determine) A TOR (hill) all reversed or ‘climbing’"
4831,They open and they slack off (9),LATCHKEYS,"Definition: They open
An anagram of THEY SLACK (anagrind is ‘off’)"
4832,Paint variety mostly doing for protective garment (7),OILSKIN,"Definition:  protective garment
OILS (paint) KIN~~d~~ (variety) with last letter removed or ‘mostly’"
4833,"Inflamed painting expert getting hot, not cold (9)",ARTHRITIC,"Definition: Inflamed
ART ~~c~~RITIC (painting expert) changing c (cold) to H (hot)"
4834,"Booze drunk when I dropped into the sea? Not primarily (5,4)",RHINE WINE,"Definition: Booze
An anagram of WHEN I (anagrind is ‘drunk) inside or ‘dropped into’ ~~b~~RINE (sea) without the first letter, or ‘not primarily’"
4835,"Number one affliction, mostly about rising decay (9)",CORROSION,"Definition: decay
NO I (one) SORRO~~w~~ (affliction) with last letter removed or ‘mostly’ C (about) reversed or ‘rising’ as it’s a down clue"
4836,Date single female in part of Ireland (7),DONEGAL,"Definition: part of Ireland
D (date) ONE (single) GAL (female)"
4837,Farm-worker to flinch about hard day (7),COWHERD,"Definition: Farm-worker
COWER (to flinch) about H (hard) + D (day)"
4838,"Variable star involving number of binary components, no less (2,5)",AT WORST,"Definition: no less
An anagram of STAR (anagrind is ‘variable’) around or ‘involving’ TWO (number of binary components)"
4839,Head removed from yellow bird (5),RAVEN,"Definition: bird
~~c~~RAVEN (yellow) with first letter or ‘head’ removed"
4840,Left to get master (5),LEARN,"Definition: master
L (left) EARN (to get)"
4841,"Peer into middle distance? (4,3)",LORD COE,A play on the fact that LORD COE was a middle distance runner. We needed quite a few crossing letters before this one fell into place.
4842,Mad farmers seize Noordhoek extremists (7),BONKERS,"Definition: Mad
BOERS (farmers) around or ‘seizing’ NK (first and last letter or ’extremists’ in Noordhoek)"
4843,Page reported enemy sign (5),FOLIO,"Definition: Page
Sounds like or ‘reported’ FOE (enemy) LEO (sign)"
4844,A few great bats about to be seen at The Oval! (9),GASOMETER,"Definition: to be seen at The Oval
SOME (a few) with an anagram of GREAT outside or ‘about’ (anagrind is ‘bats’). If you were at ~~Lords~~ Oval Cricket Ground you would be able to see one. Another ‘in’ joke perhaps. *Thanks to Paul A and K’s D for pointing out the error – Joyce would like to be able to say that it was a deliberate mistake to check that people were reading the blog carefully – but it wasn’t!*"
4845,Cat moves like Tigger without boundaries (5),OUNCE,"Definition: Cat
Tigger in Winnie the Pooh ~~b~~OUNCE~~d~~. The first and last letters or ‘boundaries’ need to be removed."
4846,Slang reflected in gold pub sign (9),AUTOGRAPH,"Definition: sign
ARGOT (slang) reversed or ‘reflected’ in AU (gold) PH (pub)"
4847,Able to pay cash for two ponies with a pound over? (6),LIQUID,"Definition: Able to pay cash
Two ponies (£25) would make L (50) QUID. If there’s an extra pound over that would make LI QUID"
