,Clue,Answer,Explanation
5786,A celebrity pens book portraying ancient Britain (6),ALBION,"Definition: ancient Britain
A (a) + B (book) in (pens) LION (celebrity)"
5787,Underground worker nurses sick seller of ladies’ wear (8),MILLINER,"Definition: seller of ladies’ wear
ILL (sick) in (nurses) MINER (underground worker)"
5788,Women getting gagged? That’s unfortunate (8),WRETCHED,"Definition: unfortunate
W (women) + RETCHED (getting gagged)"
5789,Abhorrence in Balmoral for one commie (6),HATRED,"Definition: Abhorrence
HAT (Balmoral for one) + RED (commie)"
5790,Revolutionary range keeps hot for ages (6),EPOCHS,"Definition: ages
H (hot) in (keeps) SCOPE (range) backwards (revolutionary)"
5791,"Trousers, lost at first, eventually turned up (9)",RETROUSSE,"Definition: turned up
Anagram (lost) of TROUSERS + E[ventually]. ‘Retrousse’ means turned up at the end and is usually applied to noises. I suspect that Alberich is being witty here in that trousers could well be turned up at the end."
5792,Everlasting ill repute acquired by mate (9),PERPETUAL,"Definition: Everlasting
Anagram (ill) of REPUTE in PAL (mate)"
5793,"Regularly visited La Scala, sitting in box? It’s sweet! (7)",TREACLE,"Definition: It’s sweet
[l]A [s]C[a]L[a] in (sitting in) BOX (tree?)"
5794,Article found among ship’s instruments (5),TUBAS,"Definition: instruments
A (article) in (found among) TUBS (ship’s)"
5795,Go in chopper with no wings (5),LEAVE,"Definition: Go
[c]LEAVE[r]"
5796,To impugn criminal shows courage (8),GUMPTION,"Definition: courage
Anagram (criminal) of TO IMPUGN"
5797,So speaker’s indisposed (3),SIC,"Definition: So
Homophone (speaker’s) of “sick” (indisposed)"
5798,Religious leader always returned greeting with thanks (9),AYATOLLAH,"Definition: Religious leader
AY (always) + HALLO (greeting) + TA (thanks) backwards (returned)"
5799,"Bitten by bug, the woman first finds provider of treatment (9)",THERAPIST,"Definition: provider of treatment
HER (the woman) in (bitten by) TAP (bug) + IST (first)"
5800,One sauntering along street’s given wave (8),STROLLER,"Definition: One sauntering along
ST (street) + ROLLER (wave)"
5801,A stone to match mine (3),PIT,"Definition: A stone
Triple definition. This clue is the pits! (No, really the opposite.)"
5802,"Yelled head off, being soundly beaten (7)",CREAMED,"Definition: soundly beaten
[s]CREAMED (yelled head off)"
5803,A place of learning has no business making claim (6),ALLEGE,"Definition: claim
A (a) + [co]LLEGE (place of learning has no business)"
5804,Wife cracks riddle fast (5),SWIFT,"Definition: fast
W (wife) in (cracks) SIFT (riddle)"
5805,Farm contributing to Lutheran Church (5),RANCH,"Definition: Farm
Hidden word"
5806,Cracked layer (6),CUCKOO,"Definition: Cracked
Double definition, slightly cryptic in each case"
5807,Small item of office equipment one runs (8),SPRINTER,"Definition: one runs
S (small) + PRINTER (item of office equipment)"
5808,Sweet little animal biting tail of puss (6),MOUSSE,"Definition: Sweet
[pus]S in (biting) MOUSE (little animal)"
5809,Different capital built around capital in Yerevan (8),ATYPICAL,"Definition: Different
Y[erevan] in (around) anagram (built) of CAPITAL"
5810,"Gripping back of wheel, pull shaft (4)",AXLE,"Definition: shaft
[whee]L in (gripping) AXE (pull). I messed myself up by initially entering what turned out to be a wrong answer (HILT)."
5811,“Love Me Tender” an abomination? (10),ENDEARMENT,"Definition: Love
Anagram (abomination) of ME TENDER AN. “Love Me Tender” is the name of a (great) Elvis Presley song."
5812,Server getting no work anxious for a turnaround (12),DESSERTSPOON,"Definition: Server
NO (no) + OP (work) + STRESSED (anxious) all backwards (for a turnaround). I do not think of a dessert spoon as a server."
5813,"Breakfast item potato, supper stew (3-2,7)",POP-UP TOASTER,"Definition: Breakfast item
Anagram (stew) of POTATO SUPPER"
5814,"Very much at home, always gracious! (4,1,5)",WELL I NEVER,"Definition: gracious!
WELL (very much) + IN (at home) + EVER (always)"
5815,King aboard great ship (4),BRIG,"Definition: ship
R (king) in (aboard) BIG (great)"
5816,Hebrew welcoming a time to rise (8),LEVITATE,"Definition: to rise
A (a) + T (time) in (welcoming) LEVITE (Hebrew). A Levite is a member of the Hebrew tribe of Levi (especially the branch that provided male assistants to the temple priests)."
5817,Project about romance for girl (6),JULIET,"Definition: girl
LIE (romance) in (about) JUT (project)"
5818,"Tailor silent, dressing doctor in threads (8)",TENDRILS,"Definition: threads
DR (doctor) in (dressing) anagram (tailor) of SILENT"
5819,"Written on reverse of cheque, popular foundation (6)",ORIGIN,"Definition: foundation
ORIG (written on reverse of cheque) + IN (popular). It seems to me that ‘cheque’ must clue GIRO here but, while a cheque and a giro serve similar purposes, they are strictly distinct things. And I suppose that ‘written on reverse of’ is the reversal indicator though it is not one that I find convincing. Am I missing something?"
5820,Company keeping order beginning to march with soldier (8),COMMANDO,"Definition: soldier
OM (order, i.e. Order of Merit) + M[arch] + AND (with) in (keeping) CO (company)"
5821,Stupid solver given no chance then? (8),CLUELESS,"Definition: Stupid
Double definition"
5822,When to feed ‘eated oven (4),OAST,"Definition: oven
AS (when) in (to feed) ‘OT (‘eated)"
5823,"Steps taken, by the sound of it, as PM and Queen talk (6-6)",PITTER-PATTER,"Definition: Steps taken, by the sound of it
PITT (PM) + ER (queen) + PATTER (talk)"
5824,"Possibly a “no”, simpler being detached (10)",IMPERSONAL,"Definition: detached
Anagram (possibly) of A NO SIMPLER"
5825,Watch the heart (6),TICKER,"Definition: Watch
Double definition"
5826,"Describe 2nd, 6th and 7th notes (6)",RELATE,"Definition: Describe
RE (2nd note, in solfa) + LA (6th note) + TE (7th note). If Wikipedia is to be trusted, the 7th note in solfa is normally ‘ti’, or possibly ‘si’, but not ‘te’. However it acknowledges ‘te’ as a lowered seventh in a minor scale."
5827,"Like some pieces, playing a part (12)",INSTRUMENTAL,"Definition: Like some pieces
Double definition"
5828,Go and tear into incompetent middleman (10),NEGOTIATOR,"Definition: middleman
Anagram (incompetent) of GO TEAR INTO"
5829,Winger looking to keep left (8),STARLING,"Definition: Winger
L (left) in (to keep) STARING (looking)"
5830,Resort not left out after heading for Blackpool (8),BRIGHTON,"Definition: Resort
B[lackpool] + RIGHT (not left) + ON (out?). It is not clear to me how the ON of BRIGHTON is clued here. Does the ‘not’ extend to ‘out’? But that would clue IN, not ON."
5831,"Visible in the gloom, clown masks sick for the most part (6)",TWILIT,"Definition: Visible in the gloom
IL[l] (sick for the most part) in (masks) TWIT (clown)"
5832,"Nothing in common, stuffing knocked out – split! (6)",CLOVEN,"Definition: split
LOVE (nothing, as in tennis) in C[ommo]N"
5833,Rough edge to p-polish up (4),BURR,"Definition: Rough edge
R-RUB (p-polish) backwards (up)"
5834,"Family planning on the head of the procuress (5,3)",DUTCH CAP,"Definition: Family planning
Double definition with the second one referring to a painting by Johannes Vermeer titled “The Procuress” (see )."
5835,Unfriendly to opposite pen (6),FROSTY,"Definition: Unfriendl
FRO (to opposite, as in “to and fro”) + STY (pen, as for pigs)"
5836,Oath of St Naomi’s daughter- in-law (6),STRUTH,"Definition: Oath
ST (St) + RUTH (Naomi’s daughter-in-law, in the Bible that is)"
5837,Tips off firefighter (8),SPITFIRE,"Definition: fighter
Anagram (off) of TIPS + FIRE (fire). While it is common to have a word like ‘a’ or ‘an’ clue itself, it is unusual for a word such as ‘fire’. I have no problem with it though."
5838,Monocle is adjusted to see this mark (9),SEMICOLON,"Definition: this mark
Anagram (adjusted) of MONOCLE IS"
5839,Meeting starts to struggle and to signify trouble (10),SATISFYING,"Definition: Meeting
S[truggle] A[nd] T[o] + anagram (trouble) of SIGNIFY"
5840,Anthony’s floozy on the phone (8),TROLLOPE,"Definition: Anthony
Homophone (on the phone) of “trollop” (floozy)"
5841,1 out of 2? Not quite (4),UNIT,"Definition: 1
Anagram (out of) of UNTI[e] (2 not quite, meaning 2 down)"
5842,"Ignorant gambler is after something unacceptable, they say (4,2,6)",KNOW NO BETTER,"Definition: Ignorant
KNOW NO (homophone of “No-no”) + BETTER (gambler)"
5843,"In the RAF, he laboured for a degree (10)",FAHRENHEIT,"Definition: a degree
Anagram (laboured) of IN THE RAF HE"
5844,Killer in Windsor Castle (4),ORCA,"Definition: Killer
Hidden word"
5845,"Football chant where head relegated with self-pride (4,2,2)",HERE WE GO,"Definition: Football chant
HERE W (where head relegated) + EGO (self-pride)"
5846,Showing no emotion and timid about “bad cholesterol” (6),COLDLY,"Definition: Showing no emotion
LDL (bad cholesterol) in (about) COY (timid)"
5847,Previously needed to purchase fluoride-iron compound (6),FLORIN,"Definition: Previously needed to purchase
FL (flouride) + anagram (compound) of IRON. A florin is a two-shilling coin from the days of pounds, crowns, shillings and pence."
5848,"Right person chasing sweetheart, that’s all (8)",EVERYONE,"Definition: all
[sw]E[et] + VERY (right) + ONE (person)"
5849,"With leader gone, the BBC is free (5)",UNTIE,"Definition: free
[a]UNTIE (with leader gone, the BBC)"
5850,"Complaint of boxer if a clue, silly moo, enters behind (11,3)",CAULIFLOWER EAR,"Definition: Complaint of boxer
LOW (moo) in (enters) anagram (silly) of IF A CLUE + REAR (behind)"
5851,Getting together in Soho? Nice work! (8),COHESION,"Definition: Getting together
Anagram (work) of SOHO NICE"
5852,"Through the letter box, postmen may innovate (4,3,8)",PUSH THE ENVELOPE,"Definition: Through the letter box, postmen may
Double definition"
5853,Slim and painfully so in frilly coat (6),FLIMSY,"Definition: Slim
Anagram (painfully) of SLIM (slim) in F[rill]Y"
5854,"What you serve is nuts (3,4,7)",OFF YOUR TROLLEY,"Definition: What you serve
Double definition. The first is a bit weak perhaps?"
5855,The young rascal starts turning insane bully (9),TYRANNISE,"Definition: bully
T[he] Y[oung] R[ascal] + anagram (turning) of INSANE"
5856,"Call to prayer may be familiar (4,1,4)",RING A BELL,"Definition: Call to prayer
Double definition"
5857,Bluecoats without uniform can be a problem (8),OBSTACLE,"Definition: a problem
Anagram (can be) of BL[u]ECOATS"
5858,An academic or clergyman from South America (6),ANDEAN,"Definition: from South America
AN (an) + DEAN (academic or clergyman)"
5859,Five arriving at once with unknown illness (6),QUINSY,"Definition: illness
QUINS (five arriving at once!!!!!) + Y (unknown). I knew this word but could not have described the illness. One dictionary says, “A painful pus-filled inflammation of the tonsils and surrounding tissues”."
5860,Hairy nuns have denied embracing (8),UNSHAVED,"Definition: Hairy
Hidden word"
5861,Lesbians perhaps cooking large sardines (9),ISLANDERS,"Definition: Lesbians perhaps
Anagram (cooking) of L SARDINES with the definition referring to the people of the Greek island of Lesbos."
5862,Short farewell east of river channel (5),RADIO,"Definition: channel
R (river) + ADIO[s] (short farewell)"
5863,Feeble American wearing lingerie inside out (4),LAME,"Definition: Feeble
AM (American) in (wearing) L[ingeri]E"
5864,Harms judge during vigorous pedicures (10),PREJUDICES,"Definition: Harms
J (judge) in (during) anagram (vigorous) of PEDICURES"
5865,"Indefinite number working, knocking back beer and offering resistance (3-4)",NON-SLIP,"Definition: offering resistance
N (indefinite number) + ON (working) + PILS (beer) backwards (knocking back)"
5866,"Buttocks burgeon over time, ultimately vast (6)",BOTTOM,"Definition: Buttocks
T (time) + [vas]T together in (over) BOOM (burgeon)"
5867,7 losing case seconds after court orders (6),EDICTS,"Definition: orders
[v]EDI[c] (7 losing case, referring to 7 down) + CT (court) + S (seconds)"
5868,Senior nurses strongly advise ending of unnecessary operations (7),SURGERY,"Definition: operations
URGE (strongly advise) in (nurses) SR (senior) + [unnecessar]Y"
5869,Lustful librarian promises to muffle noise (10),LIBIDINOUS,"Definition: Lustful
LIB (librarian) + DIN (noise) in (to muffle) IOUS (promises)"
5870,Likelihood of dodos appearing regularly? (4),ODDS,"Definition: Likelihood
O[f] D[o]D[o]S"
5871,Touch can dissolve innards of Geraldine (5),TINGE,"Definition: Touch
TIN (can) + G[eraldin]E"
5872,Most enduringly silly minion (9),UNDERLING,"Definition: minion
Anagram (silly) of ENDURINGL[y]"
5873,"Born in Estonia, struggling to be deferential (8)",OBEISANT,"Definition: deferential
B (born) in anagram (struggling) of ESTONIA"
5874,About to produce storybooks for customer (6),CLIENT,"Definition: customer
C (about) + LIE (to produce story) + NT (books)"
5875,Abruptly abandon shy Norway rat (8),QUISLING,"Definition: Norway rat
QUI[t] (abruptly abandon) + SLING (shy). A quisling is a traitor, the term deriving from a particular traitor, Vidkun Quisling, who happened to be Norwegian. A clever twist in the clue is that the common brown rat (*Rattus norvegicus)* is also known as the Norwegian Rat."
5876,Unfortunate old men lie drunk (3-6),ILL-OMENED,"Definition: Unfortunate
Anagram (drunk) of OLD MEN LIE"
5877,All there is can be invisible at first (4),SANE,"Definition: All there
[i]S [c]AN [b]E"
5878,"Amendment to feature Biden’s 24, according to Spooner (4,3)",NOSEJOB,"Definition: Amendment 
Spoonerism of “Joe’s knob” (Biden’s 24, i.e. bonce)"
5879,"Passed on woman’s European journal about this, but not man’s (10)",HEREDITARY,"Definition: Passed on
HER (woman’s) + E (European) + T[his] in DIARY (journal)"
5880,Old Sanskrit section of comparative dictionary (5),VEDIC,"Definition: Old Sanskrit
Hidden word"
5881,Tired arguments in outskirts of Derby (6),DROWSY,"Definition: Tired
ROWS (arguments) in D[erb]Y"
5882,"The French on holiday don’t hold back! (3,3)",LET RIP,"Definition: don’t hold back
LE (the French) + TRIP (holiday)"
5883,Working class pined for tranquillity (10),PLACIDNESS,"Definition: tranquillity
Anagram (working) of CLASS PINED"
5884,Trim plain tripe in state of heightened activity (9),OVERDRIVE,"Definition: state of heightened activity
OVER[t] (trim plain) + DRIVE[l] (trim tripe)"
5885,I agree to stop 8 in faculty (8),EYESIGHT,"Definition: faculty
YES (I agree) in (to stop) EIGHT (8)"
5886,"Hide damage from boy, reportedly smart (7)",SUNBURN,"Definition: Hide damage
Homophone (reportedly) of “son burn” (boy, smart) with a cryptic definition"
5887,Tough 24 hours without answers (6),STURDY,"Definition: Tough
S[a]TURD[a]Y"
